scrape_time_utc,event_id,home_team,away_team,bookmaker,player,side,line,american_odds,implied_probability
2026-05-25T22:29:04.261439+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,James Harden,Over,17.5,-145,0.5918367346938775
2026-05-25T22:29:04.261443+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,James Harden,Under,17.5,110,0.47619047619047616
2026-05-25T22:29:04.261447+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,James Harden,Over,18.5,-115,0.5348837209302325
2026-05-25T22:29:04.261455+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,James Harden,Under,18.5,-115,0.5348837209302325
2026-05-25T22:29:04.261459+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,James Harden,Over,19.5,110,0.47619047619047616
2026-05-25T22:29:04.261464+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,James Harden,Under,19.5,-145,0.5918367346938775
2026-05-25T22:29:04.261468+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,James Harden,Over,20.5,135,0.425531914893617
2026-05-25T22:29:04.261473+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,James Harden,Under,20.5,-180,0.6428571428571429
2026-05-25T22:29:04.261478+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,James Harden,Over,21.5,170,0.37037037037037035
2026-05-25T22:29:04.261482+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,James Harden,Under,21.5,-230,0.696969696969697
2026-05-25T22:29:04.261487+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,James Harden,Over,22.5,205,0.32786885245901637
2026-05-25T22:29:04.261491+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,James Harden,Under,22.5,-280,0.7368421052631579
2026-05-25T22:29:04.261495+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jarrett Allen,Over,10.5,-230,0.696969696969697
2026-05-25T22:29:04.261498+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jarrett Allen,Under,10.5,170,0.37037037037037035
2026-05-25T22:29:04.261502+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jarrett Allen,Over,11.5,-165,0.6226415094339622
2026-05-25T22:29:04.261506+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jarrett Allen,Under,11.5,125,0.4444444444444444
2026-05-25T22:29:04.261509+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jarrett Allen,Over,12.5,-125,0.5555555555555556
2026-05-25T22:29:04.261514+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jarrett Allen,Under,12.5,-105,0.5121951219512195
2026-05-25T22:29:04.261517+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jarrett Allen,Over,13.5,105,0.4878048780487805
2026-05-25T22:29:04.261521+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jarrett Allen,Under,13.5,-135,0.574468085106383
2026-05-25T22:29:04.261524+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jarrett Allen,Over,14.5,135,0.425531914893617
2026-05-25T22:29:04.261528+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jarrett Allen,Under,14.5,-180,0.6428571428571429
2026-05-25T22:29:04.261532+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jarrett Allen,Over,15.5,170,0.37037037037037035
2026-05-25T22:29:04.261536+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jarrett Allen,Under,15.5,-230,0.696969696969697
2026-05-25T22:29:04.261539+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jaylon Tyson,Over,2.5,-210,0.6774193548387096
2026-05-25T22:29:04.261543+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jaylon Tyson,Under,2.5,155,0.39215686274509803
2026-05-25T22:29:04.261546+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jaylon Tyson,Over,3.5,-120,0.5454545454545454
2026-05-25T22:29:04.261549+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jaylon Tyson,Under,3.5,-110,0.5238095238095238
2026-05-25T22:29:04.261553+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jaylon Tyson,Over,4.5,130,0.43478260869565216
2026-05-25T22:29:04.261569+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jaylon Tyson,Under,4.5,-170,0.6296296296296297
2026-05-25T22:29:04.261573+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jaylon Tyson,Over,5.5,200,0.3333333333333333
2026-05-25T22:29:04.261577+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jaylon Tyson,Under,5.5,-275,0.7333333333333333
2026-05-25T22:29:04.261580+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jose Alvarado,Over,1.5,-135,0.574468085106383
2026-05-25T22:29:04.261583+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jose Alvarado,Under,1.5,105,0.4878048780487805
2026-05-25T22:29:04.261587+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jose Alvarado,Over,2.5,135,0.425531914893617
2026-05-25T22:29:04.261590+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Jose Alvarado,Under,2.5,-180,0.6428571428571429
2026-05-25T22:29:04.261593+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Josh Hart,Over,10.5,-230,0.696969696969697
2026-05-25T22:29:04.261596+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Josh Hart,Under,10.5,170,0.37037037037037035
2026-05-25T22:29:04.261600+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Josh Hart,Over,11.5,-165,0.6226415094339622
2026-05-25T22:29:04.261603+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Josh Hart,Under,11.5,125,0.4444444444444444
2026-05-25T22:29:04.261610+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Josh Hart,Over,12.5,-125,0.5555555555555556
2026-05-25T22:29:04.261613+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Josh Hart,Under,12.5,-105,0.5121951219512195
2026-05-25T22:29:04.261617+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Josh Hart,Over,13.5,105,0.4878048780487805
2026-05-25T22:29:04.261620+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Josh Hart,Under,13.5,-135,0.574468085106383
2026-05-25T22:29:04.261623+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Josh Hart,Over,14.5,135,0.425531914893617
2026-05-25T22:29:04.261626+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Josh Hart,Under,14.5,-180,0.6428571428571429
2026-05-25T22:29:04.261630+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Josh Hart,Over,15.5,170,0.37037037037037035
2026-05-25T22:29:04.261633+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Josh Hart,Under,15.5,-230,0.696969696969697
2026-05-25T22:29:04.261637+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Over,14.5,-275,0.7333333333333333
2026-05-25T22:29:04.261641+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Under,14.5,200,0.3333333333333333
2026-05-25T22:29:04.261645+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Over,15.5,-210,0.6774193548387096
2026-05-25T22:29:04.261649+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Under,15.5,155,0.39215686274509803
2026-05-25T22:29:04.261652+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Over,16.5,-160,0.6153846153846154
2026-05-25T22:29:04.261656+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Under,16.5,120,0.45454545454545453
2026-05-25T22:29:04.261660+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Over,17.5,-125,0.5555555555555556
2026-05-25T22:29:04.261664+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Under,17.5,-105,0.5121951219512195
2026-05-25T22:29:04.261667+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Over,18.5,100,0.5
2026-05-25T22:29:04.261683+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Under,18.5,-130,0.5652173913043478
2026-05-25T22:29:04.261686+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Over,19.5,125,0.4444444444444444
2026-05-25T22:29:04.261690+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Under,19.5,-165,0.6226415094339622
2026-05-25T22:29:04.261694+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Over,20.5,155,0.39215686274509803
2026-05-25T22:29:04.261697+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Under,20.5,-210,0.6774193548387096
2026-05-25T22:29:04.261701+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Over,21.5,190,0.3448275862068966
2026-05-25T22:29:04.261704+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Karl-Anthony Towns,Under,21.5,-260,0.7222222222222222
2026-05-25T22:29:04.261707+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Landry Shamet,Over,4.5,-190,0.6551724137931034
2026-05-25T22:29:04.261710+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Landry Shamet,Under,4.5,145,0.40816326530612246
2026-05-25T22:29:04.261714+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Landry Shamet,Over,5.5,-125,0.5555555555555556
2026-05-25T22:29:04.261718+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Landry Shamet,Under,5.5,-105,0.5121951219512195
2026-05-25T22:29:04.261721+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Landry Shamet,Over,6.5,115,0.46511627906976744
2026-05-25T22:29:04.261725+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Landry Shamet,Under,6.5,-150,0.6
2026-05-25T22:29:04.261728+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Landry Shamet,Over,7.5,165,0.37735849056603776
2026-05-25T22:29:04.261732+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Landry Shamet,Under,7.5,-220,0.6875
2026-05-25T22:29:04.261735+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Max Strus,Over,7.5,-240,0.7058823529411765
2026-05-25T22:29:04.261739+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Max Strus,Under,7.5,175,0.36363636363636365
2026-05-25T22:29:04.261742+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Max Strus,Over,8.5,-165,0.6226415094339622
2026-05-25T22:29:04.261745+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Max Strus,Under,8.5,125,0.4444444444444444
2026-05-25T22:29:04.261748+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Max Strus,Over,9.5,-120,0.5454545454545454
2026-05-25T22:29:04.261752+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Max Strus,Under,9.5,-110,0.5238095238095238
2026-05-25T22:29:04.261756+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Max Strus,Over,10.5,115,0.46511627906976744
2026-05-25T22:29:04.261760+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Max Strus,Under,10.5,-150,0.6
2026-05-25T22:29:04.261763+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Max Strus,Over,11.5,150,0.4
2026-05-25T22:29:04.261766+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Max Strus,Under,11.5,-200,0.6666666666666666
2026-05-25T22:29:04.261770+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Max Strus,Over,12.5,200,0.3333333333333333
2026-05-25T22:29:04.261773+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Max Strus,Under,12.5,-275,0.7333333333333333
2026-05-25T22:29:04.261777+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Over,12.5,-230,0.696969696969697
2026-05-25T22:29:04.261781+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Under,12.5,170,0.37037037037037035
2026-05-25T22:29:04.261784+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Over,13.5,-170,0.6296296296296297
2026-05-25T22:29:04.261788+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Under,13.5,130,0.43478260869565216
2026-05-25T22:29:04.261791+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Over,14.5,-130,0.5652173913043478
2026-05-25T22:29:04.261794+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Under,14.5,100,0.5
2026-05-25T22:29:04.261798+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Over,15.5,100,0.5
2026-05-25T22:29:04.261801+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Under,15.5,-130,0.5652173913043478
2026-05-25T22:29:04.261804+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Over,16.5,125,0.4444444444444444
2026-05-25T22:29:04.261807+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Under,16.5,-165,0.6226415094339622
2026-05-25T22:29:04.261810+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Over,17.5,160,0.38461538461538464
2026-05-25T22:29:04.261814+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Under,17.5,-215,0.6825396825396826
2026-05-25T22:29:04.261817+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Over,18.5,200,0.3333333333333333
2026-05-25T22:29:04.261820+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mikal Bridges,Under,18.5,-275,0.7333333333333333
2026-05-25T22:29:04.261824+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Miles McBride,Over,3.5,-240,0.7058823529411765
2026-05-25T22:29:04.261827+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Miles McBride,Under,3.5,175,0.36363636363636365
2026-05-25T22:29:04.261830+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Miles McBride,Over,4.5,-145,0.5918367346938775
2026-05-25T22:29:04.261833+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Miles McBride,Under,4.5,110,0.47619047619047616
2026-05-25T22:29:04.261837+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Miles McBride,Over,5.5,105,0.4878048780487805
2026-05-25T22:29:04.261847+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Miles McBride,Under,5.5,-135,0.574468085106383
2026-05-25T22:29:04.261851+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Miles McBride,Over,6.5,150,0.4
2026-05-25T22:29:04.261854+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Miles McBride,Under,6.5,-200,0.6666666666666666
2026-05-25T22:29:04.261857+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Miles McBride,Over,7.5,215,0.31746031746031744
2026-05-25T22:29:04.261860+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Miles McBride,Under,7.5,-300,0.75
2026-05-25T22:29:04.261863+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mitchell Robinson,Over,2.5,-210,0.6774193548387096
2026-05-25T22:29:04.261867+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mitchell Robinson,Under,2.5,155,0.39215686274509803
2026-05-25T22:29:04.261870+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mitchell Robinson,Over,3.5,-120,0.5454545454545454
2026-05-25T22:29:04.261880+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mitchell Robinson,Under,3.5,-110,0.5238095238095238
2026-05-25T22:29:04.261883+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mitchell Robinson,Over,4.5,130,0.43478260869565216
2026-05-25T22:29:04.261886+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mitchell Robinson,Under,4.5,-170,0.6296296296296297
2026-05-25T22:29:04.261890+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mitchell Robinson,Over,5.5,200,0.3333333333333333
2026-05-25T22:29:04.261893+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Mitchell Robinson,Under,5.5,-275,0.7333333333333333
2026-05-25T22:29:04.261901+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Over,12.5,-230,0.696969696969697
2026-05-25T22:29:04.261904+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Under,12.5,170,0.37037037037037035
2026-05-25T22:29:04.261908+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Over,13.5,-170,0.6296296296296297
2026-05-25T22:29:04.261912+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Under,13.5,130,0.43478260869565216
2026-05-25T22:29:04.261915+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Over,14.5,-130,0.5652173913043478
2026-05-25T22:29:04.261919+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Under,14.5,100,0.5
2026-05-25T22:29:04.261923+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Over,15.5,100,0.5
2026-05-25T22:29:04.261926+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Under,15.5,-130,0.5652173913043478
2026-05-25T22:29:04.261930+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Over,16.5,125,0.4444444444444444
2026-05-25T22:29:04.261934+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Under,16.5,-165,0.6226415094339622
2026-05-25T22:29:04.261938+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Over,17.5,160,0.38461538461538464
2026-05-25T22:29:04.261941+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Under,17.5,-215,0.6825396825396826
2026-05-25T22:29:04.261944+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Over,18.5,200,0.3333333333333333
2026-05-25T22:29:04.261948+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,OG Anunoby,Under,18.5,-275,0.7333333333333333
2026-05-25T22:29:04.261953+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Sam Merrill,Over,6.5,-240,0.7058823529411765
2026-05-25T22:29:04.261956+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Sam Merrill,Under,6.5,175,0.36363636363636365
2026-05-25T22:29:04.261959+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Sam Merrill,Over,7.5,-165,0.6226415094339622
2026-05-25T22:29:04.261963+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Sam Merrill,Under,7.5,125,0.4444444444444444
2026-05-25T22:29:04.261967+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Sam Merrill,Over,8.5,-115,0.5348837209302325
2026-05-25T22:29:04.261976+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Sam Merrill,Under,8.5,-115,0.5348837209302325
2026-05-25T22:29:04.261980+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Sam Merrill,Over,9.5,120,0.45454545454545453
2026-05-25T22:29:04.261983+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Sam Merrill,Under,9.5,-160,0.6153846153846154
2026-05-25T22:29:04.261987+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Sam Merrill,Over,10.5,160,0.38461538461538464
2026-05-25T22:29:04.261990+00:00,a752ca36635e2ccb1bb5a9f387282e1c,Cleveland Cavaliers,New York Knicks,Bovada,Sam Merrill,Under,10.5,-215,0.6825396825396826
2026-05-25T22:29:04.531315+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Luguentz Dort,Over,5.5,-102,0.504950495049505
2026-05-25T22:29:04.531361+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Luguentz Dort,Under,5.5,-130,0.5652173913043478
2026-05-25T22:29:04.531366+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Julian Champagnie,Over,8.5,-125,0.5555555555555556
2026-05-25T22:29:04.531371+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Julian Champagnie,Under,8.5,-106,0.5145631067961165
2026-05-25T22:29:04.531375+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Stephon Castle,Over,17.5,-106,0.5145631067961165
2026-05-25T22:29:04.531379+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Stephon Castle,Under,17.5,-125,0.5555555555555556
2026-05-25T22:29:04.531383+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Jared McCain,Over,11.5,-102,0.504950495049505
