date,game,home_team,away_team,event_id,commence_time,snapshot_time_utc,total_line,over_odds,under_odds,bookmaker_key
2024-01-05,Charlotte Hornets @ Chicago Bulls,Chicago Bulls,Charlotte Hornets,9a4d77990853eaed26e3224411179934,2024-01-06T01:10:00Z,2024-01-05T16:00:00Z,220.5,-105,-115,draftkings
2024-01-05,Minnesota Timberwolves @ Houston Rockets,Houston Rockets,Minnesota Timberwolves,367a8f7254b43135b3c4f7c5f4c366eb,2024-01-06T01:10:00Z,2024-01-05T16:00:00Z,218.5,-110,-110,draftkings
2024-01-05,Los Angeles Clippers @ New Orleans Pelicans,New Orleans Pelicans,Los Angeles Clippers,fbb0c0d69081b8ddb571a258d154a4d4,2024-01-06T01:10:00Z,2024-01-05T16:00:00Z,230.5,-110,-110,draftkings
2024-01-05,Portland Trail Blazers @ Dallas Mavericks,Dallas Mavericks,Portland Trail Blazers,b54c9f24a1e3858fee5a50d7c8de67f1,2024-01-06T01:40:00Z,2024-01-05T16:00:00Z,239.0,-110,-110,draftkings
2024-01-05,Orlando Magic @ Denver Nuggets,Denver Nuggets,Orlando Magic,cbd4709b5df7f1ee3ff6e287693f9d49,2024-01-06T02:10:00Z,2024-01-05T16:00:00Z,223.5,-112,-108,draftkings
2024-01-05,Miami Heat @ Phoenix Suns,Phoenix Suns,Miami Heat,6204f69f2547e80da1725fa11d1c4f2b,2024-01-06T02:10:00Z,2024-01-05T16:00:00Z,229.5,-115,-105,draftkings
2024-01-05,Detroit Pistons @ Golden State Warriors,Golden State Warriors,Detroit Pistons,2d8a2e24ec78be47754ac9648e6b11d3,2024-01-06T03:10:00Z,2024-01-05T16:00:00Z,240.5,-110,-110,draftkings
2024-01-05,Memphis Grizzlies @ Los Angeles Lakers,Los Angeles Lakers,Memphis Grizzlies,3cc7ce119c6c058b2239046ea9026829,2024-01-06T03:10:00Z,2024-01-05T16:00:00Z,227.0,-110,-110,draftkings
2024-01-05,Toronto Raptors @ Sacramento Kings,Sacramento Kings,Toronto Raptors,dd21b6ee284a4931b2f052cc413f2a70,2024-01-06T03:10:00Z,2024-01-05T16:00:00Z,238.0,-110,-110,draftkings
2024-01-06,Boston Celtics @ Indiana Pacers,Indiana Pacers,Boston Celtics,2c6229d13c5bd7c6dc4f305279b9c213,2024-01-07T00:10:00Z,2024-01-06T16:00:00Z,247.5,-110,-110,draftkings
2024-01-06,New York Knicks @ Washington Wizards,Washington Wizards,New York Knicks,64de05ce61382ff896014b76fdbf6997,2024-01-07T00:10:00Z,2024-01-06T16:00:00Z,239.0,-110,-110,draftkings
2024-01-06,Utah Jazz @ Philadelphia 76ers,Philadelphia 76ers,Utah Jazz,67d5b3cdd93d4899c35bb484c9fd9844,2024-01-07T00:40:00Z,2024-01-06T16:00:00Z,238.0,-110,-110,draftkings
2024-01-06,Milwaukee Bucks @ Houston Rockets,Houston Rockets,Milwaukee Bucks,ad5227071a5a01dac5aae1a5ecfe866c,2024-01-07T01:10:00Z,2024-01-06T16:00:00Z,237.5,-108,-112,draftkings
2024-01-07,San Antonio Spurs @ Cleveland Cavaliers,Cleveland Cavaliers,San Antonio Spurs,f364d840523f4949317a530098ab5baf,2024-01-07T18:10:00Z,2024-01-07T16:00:00Z,231.5,-112,-108,draftkings
2024-01-07,Portland Trail Blazers @ Brooklyn Nets,Brooklyn Nets,Portland Trail Blazers,eddbaed920097c723dba2467f2132e48,2024-01-07T20:10:00Z,2024-01-07T16:00:00Z,226.0,-110,-110,draftkings
2024-01-07,Atlanta Hawks @ Orlando Magic,Orlando Magic,Atlanta Hawks,0958da6a611bae4e69976d6b833f0592,2024-01-07T23:10:00Z,2024-01-07T16:00:00Z,238.0,-110,-110,draftkings
2024-01-07,New Orleans Pelicans @ Sacramento Kings,Sacramento Kings,New Orleans Pelicans,92bea1bea71b6518895814b373701fd9,2024-01-07T23:10:00Z,2024-01-07T16:00:00Z,235.5,-112,-108,draftkings
2024-01-07,Minnesota Timberwolves @ Dallas Mavericks,Dallas Mavericks,Minnesota Timberwolves,ab1628b343ce7d255dfa61c3cf9790bb,2024-01-08T00:40:00Z,2024-01-07T16:00:00Z,231.5,-110,-110,draftkings
2024-01-07,Detroit Pistons @ Denver Nuggets,Denver Nuggets,Detroit Pistons,981e915d1f8d0eeac38fc4b02eb102ec,2024-01-08T01:10:00Z,2024-01-07T16:00:00Z,236.5,-110,-110,draftkings
2024-01-07,Memphis Grizzlies @ Phoenix Suns,Phoenix Suns,Memphis Grizzlies,66026ec50bdf0540e380d0afee0ec689,2024-01-08T01:10:00Z,2024-01-07T16:00:00Z,228.0,-112,-108,draftkings
2024-01-07,Toronto Raptors @ Golden State Warriors,Golden State Warriors,Toronto Raptors,d70b160a9133b39e3d0be11b7da1bab4,2024-01-08T01:40:00Z,2024-01-07T16:00:00Z,238.0,-112,-108,draftkings
2024-01-07,Los Angeles Clippers @ Los Angeles Lakers,Los Angeles Lakers,Los Angeles Clippers,a86a125d847a82ba94031b1ebc5f9bcc,2024-01-08T02:40:00Z,2024-01-07T16:00:00Z,232.0,-110,-110,draftkings
2024-01-08,Boston Celtics @ Indiana Pacers,Indiana Pacers,Boston Celtics,65bb01f9e84586de83c517c4b4b98c83,2024-01-09T00:10:00Z,2024-01-08T16:00:00Z,244.5,-115,-105,draftkings
2024-01-08,Chicago Bulls @ Charlotte Hornets,Charlotte Hornets,Chicago Bulls,b41748d2a9c92ee2b6ca536bd8f84be0,2024-01-09T00:10:00Z,2024-01-08T16:00:00Z,216.0,-110,-110,draftkings
2024-01-08,Oklahoma City Thunder @ Washington Wizards,Washington Wizards,Oklahoma City Thunder,0ec5be883025b650efcd5bd67fe23479,2024-01-09T00:10:00Z,2024-01-08T16:00:00Z,246.5,-110,-110,draftkings
2024-01-08,Houston Rockets @ Miami Heat,Miami Heat,Houston Rockets,da8f399eb003df80b0484f8a71121b16,2024-01-09T00:40:00Z,2024-01-08T16:00:00Z,219.0,-110,-110,draftkings
2024-01-08,Utah Jazz @ Milwaukee Bucks,Milwaukee Bucks,Utah Jazz,e60ec8bf6640c0de75259adf25488f48,2024-01-09T01:10:00Z,2024-01-08T16:00:00Z,242.5,-110,-110,draftkings
2024-01-08,Phoenix Suns @ Los Angeles Clippers,Los Angeles Clippers,Phoenix Suns,757420d619afb9b6d322f9b2fc6abfc0,2024-01-09T03:40:00Z,2024-01-08T16:00:00Z,229.5,-112,-108,draftkings
2024-01-09,Sacramento Kings @ Detroit Pistons,Detroit Pistons,Sacramento Kings,2f73214b46643888affad9ddd9d903da,2024-01-10T00:10:00Z,2024-01-09T16:00:00Z,240.0,-110,-110,draftkings
2024-01-09,Minnesota Timberwolves @ Orlando Magic,Orlando Magic,Minnesota Timberwolves,089a78a2e29bbcdfc79a62f3e663078b,2024-01-10T00:10:00Z,2024-01-09T16:00:00Z,216.5,-110,-110,draftkings
2024-01-09,Portland Trail Blazers @ New York Knicks,New York Knicks,Portland Trail Blazers,87080bb75a0ac57c28cfa7298d7c8ebd,2024-01-10T00:40:00Z,2024-01-09T16:00:00Z,227.0,-110,-110,draftkings
2024-01-09,Memphis Grizzlies @ Dallas Mavericks,Dallas Mavericks,Memphis Grizzlies,e338711c115490c0d8b9d627a3a5d0d8,2024-01-10T01:40:00Z,2024-01-09T16:00:00Z,235.0,-110,-110,draftkings
2024-01-09,Toronto Raptors @ Los Angeles Lakers,Los Angeles Lakers,Toronto Raptors,7e4d0be1b43312db858ecb772530948b,2024-01-10T03:40:00Z,2024-01-09T16:00:00Z,236.0,-110,-110,draftkings
2024-01-10,Minnesota Timberwolves @ Boston Celtics,Boston Celtics,Minnesota Timberwolves,e01d74231676f2ad4d16aa942e0a4f34,2024-01-11T00:10:00Z,2024-01-10T16:00:00Z,224.0,-110,-110,draftkings
2024-01-10,Sacramento Kings @ Charlotte Hornets,Charlotte Hornets,Sacramento Kings,24cb4b3fc9006668f25da7ebc037c1d4,2024-01-11T00:10:00Z,2024-01-10T16:00:00Z,230.5,-110,-110,draftkings
2024-01-10,San Antonio Spurs @ Detroit Pistons,Detroit Pistons,San Antonio Spurs,15a375dcf4fe437fa75c67b168a0477a,2024-01-11T00:10:00Z,2024-01-10T16:00:00Z,238.0,-112,-108,draftkings
2024-01-10,Washington Wizards @ Indiana Pacers,Indiana Pacers,Washington Wizards,ad1acd1e45556473298640f659931688,2024-01-11T00:10:00Z,2024-01-10T16:00:00Z,252.5,-110,-110,draftkings
2024-01-10,Philadelphia 76ers @ Atlanta Hawks,Atlanta Hawks,Philadelphia 76ers,65c49d8dc1016b113338ff0c40d46254,2024-01-11T00:40:00Z,2024-01-10T16:00:00Z,245.0,-110,-110,draftkings
2024-01-10,Oklahoma City Thunder @ Miami Heat,Miami Heat,Oklahoma City Thunder,a2a3b8b1eb296e209955174e254e568b,2024-01-11T00:40:00Z,2024-01-10T16:00:00Z,233.5,-110,-110,draftkings
2024-01-10,Houston Rockets @ Chicago Bulls,Chicago Bulls,Houston Rockets,a94afdc1984969801a8e5840f4212098,2024-01-11T01:10:00Z,2024-01-10T16:00:00Z,216.5,-110,-110,draftkings
2024-01-10,New Orleans Pelicans @ Golden State Warriors,Golden State Warriors,New Orleans Pelicans,c292bc55210bda21dcaa7116c379dbfc,2024-01-11T01:40:00Z,2024-01-10T16:00:00Z,234.0,-110,-110,draftkings
2024-01-10,Denver Nuggets @ Utah Jazz,Utah Jazz,Denver Nuggets,935c2b7c94d7cafcf7a3f9ad368c2394,2024-01-11T03:10:00Z,2024-01-10T16:00:00Z,237.5,-110,-110,draftkings
2024-01-10,Toronto Raptors @ Los Angeles Clippers,Los Angeles Clippers,Toronto Raptors,ab6489d7c70c7da0172f63b516bce99a,2024-01-11T03:40:00Z,2024-01-10T16:00:00Z,237.5,-108,-112,draftkings
2024-01-11,Brooklyn Nets @ Cleveland Cavaliers,Cleveland Cavaliers,Brooklyn Nets,531d08dcc62bd8ff8fdfa6e9fec5ff3b,2024-01-11T19:10:00Z,2024-01-11T16:00:00Z,223.0,-110,-110,draftkings
2024-01-11,Boston Celtics @ Milwaukee Bucks,Milwaukee Bucks,Boston Celtics,f0d5f42035ceac1cb59f85f8a328bfc4,2024-01-12T00:40:00Z,2024-01-11T16:00:00Z,243.0,-110,-110,draftkings
2024-01-11,Portland Trail Blazers @ Oklahoma City Thunder,Oklahoma City Thunder,Portland Trail Blazers,b918615a8bf9ea1e1bb49217e1a9abc8,2024-01-12T01:10:00Z,2024-01-11T16:00:00Z,235.5,-108,-112,draftkings
2024-01-11,New York Knicks @ Dallas Mavericks,Dallas Mavericks,New York Knicks,b322ad4c29ce1526d4a4e107c550e10c,2024-01-12T01:40:00Z,2024-01-11T16:00:00Z,233.5,-110,-110,draftkings
2024-01-11,Phoenix Suns @ Los Angeles Lakers,Los Angeles Lakers,Phoenix Suns,597402cbd6925e47b157a09f3ca92188,2024-01-12T03:10:00Z,2024-01-11T16:00:00Z,238.5,-110,-110,draftkings
2024-01-12,Indiana Pacers @ Atlanta Hawks,Atlanta Hawks,Indiana Pacers,4fab380b9dd73c58f8c04955d5d50e0a,2024-01-13T00:40:00Z,2024-01-12T16:00:00Z,251.5,-112,-108,draftkings
2024-01-12,Houston Rockets @ Detroit Pistons,Detroit Pistons,Houston Rockets,ce0b77647dc843d0c6a6e26fb1e85310,2024-01-13T00:40:00Z,2024-01-12T16:00:00Z,227.0,-108,-112,draftkings
2024-01-12,Sacramento Kings @ Philadelphia 76ers,Philadelphia 76ers,Sacramento Kings,4bb33f9e087fe09ec3e761654d2a9c9b,2024-01-13T00:40:00Z,2024-01-12T16:00:00Z,241.0,-105,-115,draftkings
2024-01-12,Charlotte Hornets @ San Antonio Spurs,San Antonio Spurs,Charlotte Hornets,2fa856835cd06f3735716b1eaa3bcd74,2024-01-13T01:10:00Z,2024-01-12T16:00:00Z,236.0,-110,-110,draftkings
2024-01-12,Golden State Warriors @ Chicago Bulls,Chicago Bulls,Golden State Warriors,c3e42ca6fea8f85a0f7b85c60e992dcb,2024-01-13T01:10:00Z,2024-01-12T16:00:00Z,228.0,-112,-108,draftkings
2024-01-12,Los Angeles Clippers @ Memphis Grizzlies,Memphis Grizzlies,Los Angeles Clippers,83613911db631a4b3785533973cd8f4c,2024-01-13T01:10:00Z,2024-01-12T16:00:00Z,225.5,-112,-108,draftkings
2024-01-12,Orlando Magic @ Miami Heat,Miami Heat,Orlando Magic,eccf1cca8b563fda49cddb5f2eb60263,2024-01-13T01:10:00Z,2024-01-12T16:00:00Z,221.0,-108,-112,draftkings
2024-01-12,Portland Trail Blazers @ Minnesota Timberwolves,Minnesota Timberwolves,Portland Trail Blazers,121ebd3a072821211dabd422a7d06ebe,2024-01-13T01:10:00Z,2024-01-12T16:00:00Z,221.5,-110,-110,draftkings
2024-01-12,Toronto Raptors @ Utah Jazz,Utah Jazz,Toronto Raptors,3f5db4bbf2bb60dbbe5b5740f8ae3de1,2024-01-13T02:40:00Z,2024-01-12T16:00:00Z,240.5,-110,-110,draftkings
2024-01-12,New Orleans Pelicans @ Denver Nuggets,Denver Nuggets,New Orleans Pelicans,a24d41baaf3c2b2278c3b32989925a91,2024-01-13T03:00:00Z,2024-01-12T16:00:00Z,229.0,-110,-110,draftkings
2024-01-13,Houston Rockets @ Boston Celtics,Boston Celtics,Houston Rockets,f4579f1385cb7e5b8b922a2212c35db9,2024-01-14T00:10:00Z,2024-01-13T16:00:00Z,228.0,-110,-110,draftkings
2024-01-13,Washington Wizards @ Atlanta Hawks,Atlanta Hawks,Washington Wizards,89a696e249158eb8f3e1bca2c93fc23f,2024-01-14T00:40:00Z,2024-01-13T16:00:00Z,249.5,-110,-110,draftkings
2024-01-13,Golden State Warriors @ Milwaukee Bucks,Milwaukee Bucks,Golden State Warriors,035a3b79c8fd09518208e5db87e931bd,2024-01-14T01:10:00Z,2024-01-13T16:00:00Z,246.0,-112,-108,draftkings
2024-01-13,New York Knicks @ Memphis Grizzlies,Memphis Grizzlies,New York Knicks,0fbace228d4a69d6ca70feb4ce9ebb10,2024-01-14T01:10:00Z,2024-01-13T16:00:00Z,222.0,-112,-108,draftkings
2024-01-13,Orlando Magic @ Oklahoma City Thunder,Oklahoma City Thunder,Orlando Magic,2b581f4145cc3bf8240f91a73b03c73d,2024-01-14T01:10:00Z,2024-01-13T16:00:00Z,231.5,-112,-108,draftkings
2024-01-13,New Orleans Pelicans @ Dallas Mavericks,Dallas Mavericks,New Orleans Pelicans,df4517fdc70f0214d7fce0881f0be3fa,2024-01-14T01:30:00Z,2024-01-13T16:00:00Z,230.5,-110,-110,draftkings
2024-01-13,Chicago Bulls @ San Antonio Spurs,San Antonio Spurs,Chicago Bulls,5729cbe53aa7f3810d952cdaca54eae1,2024-01-14T01:40:00Z,2024-01-13T16:00:00Z,227.5,-110,-110,draftkings
2024-01-13,Los Angeles Lakers @ Utah Jazz,Utah Jazz,Los Angeles Lakers,cfa02397ebf28d8d017ffd023373cc3b,2024-01-14T02:40:00Z,2024-01-13T16:00:00Z,238.5,-110,-110,draftkings
2024-01-14,Indiana Pacers @ Denver Nuggets,Denver Nuggets,Indiana Pacers,6c95567e2d299dfca9a08c08813b255c,2024-01-14T20:40:00Z,2024-01-14T16:00:00Z,240.5,-105,-115,draftkings
2024-01-14,Charlotte Hornets @ Miami Heat,Miami Heat,Charlotte Hornets,8eb06f453a55f1335c573e0f91828d79,2024-01-14T23:00:00Z,2024-01-14T16:00:00Z,223.0,-115,-105,draftkings
2024-01-14,Los Angeles Clippers @ Minnesota Timberwolves,Minnesota Timberwolves,Los Angeles Clippers,099cb6b9fc9683325034c5d2709eb940,2024-01-15T00:10:00Z,2024-01-14T16:00:00Z,222.0,-110,-110,draftkings
2024-01-14,Sacramento Kings @ Milwaukee Bucks,Milwaukee Bucks,Sacramento Kings,841b4f18365557037930b4cf5adfcbc1,2024-01-15T00:10:00Z,2024-01-14T16:00:00Z,248.0,-112,-108,draftkings
2024-01-14,Phoenix Suns @ Portland Trail Blazers,Portland Trail Blazers,Phoenix Suns,e4ee8549119dc680e6385427b842b1dc,2024-01-15T02:10:00Z,2024-01-14T16:00:00Z,234.0,-110,-110,draftkings
2024-01-16,Denver Nuggets @ Philadelphia 76ers,Philadelphia 76ers,Denver Nuggets,45b17d96edd0edcd13e817abc9476041,2024-01-17T00:40:00Z,2024-01-16T16:00:00Z,228.5,-110,-110,draftkings
2024-01-16,Sacramento Kings @ Phoenix Suns,Phoenix Suns,Sacramento Kings,6a820ec7d38d636f04bca79e58755054,2024-01-17T02:10:00Z,2024-01-16T16:00:00Z,243.5,-112,-108,draftkings
2024-01-16,Oklahoma City Thunder @ Los Angeles Clippers,Los Angeles Clippers,Oklahoma City Thunder,666b7193a26420eac24cc589dd27ec26,2024-01-17T03:10:00Z,2024-01-16T16:00:00Z,235.5,-115,-105,draftkings
2024-01-17,Minnesota Timberwolves @ Detroit Pistons,Detroit Pistons,Minnesota Timberwolves,179265bb5908c9704c41763de6c4fff6,2024-01-18T00:10:00Z,2024-01-17T16:00:00Z,223.0,-108,-112,draftkings
2024-01-17,Miami Heat @ Toronto Raptors,Toronto Raptors,Miami Heat,ac88bd22b5257db0d217d03625165365,2024-01-18T00:30:00Z,2024-01-17T16:00:00Z,228.0,-110,-110,draftkings
2024-01-17,Orlando Magic @ Atlanta Hawks,Atlanta Hawks,Orlando Magic,62dcee435e3cb956f963c018cbf041ac,2024-01-18T00:40:00Z,2024-01-17T16:00:00Z,232.0,-105,-115,draftkings
2024-01-17,San Antonio Spurs @ Boston Celtics,Boston Celtics,San Antonio Spurs,2e55003043b3875249a8a346e3e7e99c,2024-01-18T00:40:00Z,2024-01-17T16:00:00Z,237.5,-115,-105,draftkings
2024-01-17,Milwaukee Bucks @ Cleveland Cavaliers,Cleveland Cavaliers,Milwaukee Bucks,23bb80a23cd3dfb63ca5f8b105268095,2024-01-18T00:40:00Z,2024-01-17T16:00:00Z,236.5,-110,-110,draftkings
2024-01-17,Houston Rockets @ New York Knicks,New York Knicks,Houston Rockets,3e034222cba6403461f2e8e06103392e,2024-01-18T00:40:00Z,2024-01-17T16:00:00Z,220.5,-110,-110,draftkings
2024-01-17,Charlotte Hornets @ New Orleans Pelicans,New Orleans Pelicans,Charlotte Hornets,5b48478ad132bedc104652877d51110d,2024-01-18T01:10:00Z,2024-01-17T16:00:00Z,229.5,-110,-110,draftkings
2024-01-17,Dallas Mavericks @ Los Angeles Lakers,Los Angeles Lakers,Dallas Mavericks,23e8b7a481a194633252eb720394b444,2024-01-18T01:40:00Z,2024-01-17T16:00:00Z,244.0,-108,-112,draftkings
2024-01-17,Golden State Warriors @ Utah Jazz,Utah Jazz,Golden State Warriors,36e7461f05a993188963028c3eef01ec,2024-01-18T02:10:00Z,2024-01-17T16:00:00Z,242.0,-110,-110,draftkings
2024-01-17,Brooklyn Nets @ Portland Trail Blazers,Portland Trail Blazers,Brooklyn Nets,7a6b534950c88233cbdbcba75a1a4f7e,2024-01-18T03:10:00Z,2024-01-17T16:00:00Z,223.0,-110,-110,draftkings
2024-01-18,Chicago Bulls @ Toronto Raptors,Toronto Raptors,Chicago Bulls,d6d1ff3aae93d532de6a136dc80791b0,2024-01-19T00:40:00Z,2024-01-18T16:00:00Z,228.0,-110,-110,draftkings
2024-01-18,Washington Wizards @ New York Knicks,New York Knicks,Washington Wizards,965db612a7c9fabe3233d6e1828dedc9,2024-01-19T00:40:00Z,2024-01-18T16:00:00Z,233.5,-110,-110,draftkings
2024-01-18,Oklahoma City Thunder @ Utah Jazz,Utah Jazz,Oklahoma City Thunder,3b00ba61b438774f94a41f79cc9377d9,2024-01-19T02:10:00Z,2024-01-18T16:00:00Z,244.0,-112,-108,draftkings
2024-01-18,Indiana Pacers @ Sacramento Kings,Sacramento Kings,Indiana Pacers,e144d29b0086e8bc69fb278df88fe5d5,2024-01-19T03:10:00Z,2024-01-18T16:00:00Z,248.5,-108,-112,draftkings
2024-01-18,Memphis Grizzlies @ Minnesota Timberwolves,Minnesota Timberwolves,Memphis Grizzlies,46c93763c88354372eeb420106250902,2024-01-19T03:10:00Z,2024-01-18T16:00:00Z,214.0,-115,-105,draftkings
2024-01-19,San Antonio Spurs @ Charlotte Hornets,Charlotte Hornets,San Antonio Spurs,662333ef1b21fb129c4a216b3f3351a6,2024-01-20T00:10:00Z,2024-01-19T16:00:00Z,235.5,-110,-110,draftkings
2024-01-19,Philadelphia 76ers @ Orlando Magic,Orlando Magic,Philadelphia 76ers,d82b4dc5be4b4a0652456d7a043cedd0,2024-01-20T00:10:00Z,2024-01-19T16:00:00Z,223.0,-105,-115,draftkings
2024-01-19,Denver Nuggets @ Boston Celtics,Boston Celtics,Denver Nuggets,86e5bd4fe42e5758b286f9ad0ceb4dc6,2024-01-20T00:40:00Z,2024-01-19T16:00:00Z,234.0,-110,-110,draftkings
2024-01-19,Atlanta Hawks @ Miami Heat,Miami Heat,Atlanta Hawks,33339feb3e5d51a4ecf061ee07761da7,2024-01-20T01:10:00Z,2024-01-19T16:00:00Z,227.0,-110,-110,draftkings
2024-01-19,Phoenix Suns @ New Orleans Pelicans,New Orleans Pelicans,Phoenix Suns,76aaa347738d67be5c2e3191cbe9d74a,2024-01-20T01:10:00Z,2024-01-19T16:00:00Z,237.0,-110,-110,draftkings
2024-01-19,Indiana Pacers @ Portland Trail Blazers,Portland Trail Blazers,Indiana Pacers,d14d7f036e3ec003c492c1eaac5aaa55,2024-01-20T03:00:00Z,2024-01-19T16:00:00Z,238.5,-110,-110,draftkings
2024-01-19,Brooklyn Nets @ Los Angeles Lakers,Los Angeles Lakers,Brooklyn Nets,d59cfa18f63bcafbef2731b027efe5db,2024-01-20T03:40:00Z,2024-01-19T16:00:00Z,227.0,-112,-108,draftkings
2024-01-20,Milwaukee Bucks @ Detroit Pistons,Detroit Pistons,Milwaukee Bucks,2ee612077bee346c9a706ea59ec1607e,2024-01-20T20:10:00Z,2024-01-20T16:00:00Z,244.5,-110,-110,draftkings
2024-01-20,Philadelphia 76ers @ Charlotte Hornets,Charlotte Hornets,Philadelphia 76ers,4a14405cae15a98f318f8efa086f84f3,2024-01-21T00:10:00Z,2024-01-20T16:00:00Z,229.0,-112,-108,draftkings
2024-01-20,San Antonio Spurs @ Washington Wizards,Washington Wizards,San Antonio Spurs,134c245699d6879078c414bf9cdcbbb7,2024-01-21T00:10:00Z,2024-01-20T16:00:00Z,240.5,-110,-110,draftkings
2024-01-20,Cleveland Cavaliers @ Atlanta Hawks,Atlanta Hawks,Cleveland Cavaliers,1544f6fa249d27b94b59d19318fb58ec,2024-01-21T00:30:00Z,2024-01-20T16:00:00Z,230.0,-110,-110,draftkings
2024-01-20,Toronto Raptors @ New York Knicks,New York Knicks,Toronto Raptors,108f447c636b30461810cdac861c0631,2024-01-21T00:40:00Z,2024-01-20T16:00:00Z,229.0,-112,-108,draftkings
2024-01-20,Memphis Grizzlies @ Chicago Bulls,Chicago Bulls,Memphis Grizzlies,673d1687d365d7a3dbd8ea052f6b1897,2024-01-21T01:00:00Z,2024-01-20T16:00:00Z,216.5,-108,-112,draftkings
2024-01-20,Utah Jazz @ Houston Rockets,Houston Rockets,Utah Jazz,068b6bf7864d9d6593b028f855d91ea8,2024-01-21T01:10:00Z,2024-01-20T16:00:00Z,233.5,-110,-110,draftkings
2024-01-20,Oklahoma City Thunder @ Minnesota Timberwolves,Minnesota Timberwolves,Oklahoma City Thunder,2d00c2ce82c0aa20fccf536171da4da0,2024-01-21T01:10:00Z,2024-01-20T16:00:00Z,228.5,-115,-105,draftkings
2024-01-21,Brooklyn Nets @ Los Angeles Clippers,Los Angeles Clippers,Brooklyn Nets,49325bb03d20a117af7791689ae4f6c6,2024-01-21T20:40:00Z,2024-01-21T16:00:00Z,225.5,-110,-110,draftkings
2024-01-21,Denver Nuggets @ Washington Wizards,Washington Wizards,Denver Nuggets,c5cbe87ba27c3810855831349167b363,2024-01-21T23:10:00Z,2024-01-21T16:00:00Z,238.5,-110,-110,draftkings
2024-01-21,Miami Heat @ Orlando Magic,Orlando Magic,Miami Heat,5c153688eb5283894e76590ab264773d,2024-01-21T23:10:00Z,2024-01-21T16:00:00Z,215.0,-115,-105,draftkings
2024-01-21,Boston Celtics @ Houston Rockets,Houston Rockets,Boston Celtics,66856247d60dbf6509de746cfa61e53a,2024-01-22T00:10:00Z,2024-01-21T16:00:00Z,227.0,-108,-112,draftkings
2024-01-21,Indiana Pacers @ Phoenix Suns,Phoenix Suns,Indiana Pacers,db0aefb3b86e534296dbcf247932c8d7,2024-01-22T01:00:00Z,2024-01-21T16:00:00Z,248.0,-110,-110,draftkings
2024-01-21,Portland Trail Blazers @ Los Angeles Lakers,Los Angeles Lakers,Portland Trail Blazers,34240f59835f190d1ff60364dc3971a9,2024-01-22T03:00:00Z,2024-01-21T16:00:00Z,228.0,-110,-110,draftkings
2024-01-22,Cleveland Cavaliers @ Orlando Magic,Orlando Magic,Cleveland Cavaliers,e0f0e4873572cba4283ce8eeb91b8c62,2024-01-23T00:10:00Z,2024-01-22T16:00:00Z,215.5,-110,-110,draftkings
2024-01-22,Milwaukee Bucks @ Detroit Pistons,Detroit Pistons,Milwaukee Bucks,1b7e8b8ba66965b9c9239835557f29a9,2024-01-23T00:10:00Z,2024-01-22T16:00:00Z,247.0,-110,-110,draftkings
2024-01-22,San Antonio Spurs @ Philadelphia 76ers,Philadelphia 76ers,San Antonio Spurs,2d3e8168f621f021109443894d574900,2024-01-23T00:10:00Z,2024-01-22T16:00:00Z,237.0,-110,-110,draftkings
2024-01-22,Memphis Grizzlies @ Toronto Raptors,Toronto Raptors,Memphis Grizzlies,b5d99174d49d5b901ac5ebbaf114cd8d,2024-01-23T00:40:00Z,2024-01-22T16:00:00Z,225.5,-110,-110,draftkings
2024-01-22,Charlotte Hornets @ Minnesota Timberwolves,Minnesota Timberwolves,Charlotte Hornets,61a2bfc755f758060c29f86800a4ee6c,2024-01-23T01:10:00Z,2024-01-22T16:00:00Z,218.5,-112,-108,draftkings
2024-01-22,Boston Celtics @ Dallas Mavericks,Dallas Mavericks,Boston Celtics,af25ab1d02115c82509d6e64abf5041a,2024-01-23T01:40:00Z,2024-01-22T16:00:00Z,239.0,-110,-110,draftkings
2024-01-22,Chicago Bulls @ Phoenix Suns,Phoenix Suns,Chicago Bulls,df7adb412b7288d797716b62e7fd9c08,2024-01-23T02:10:00Z,2024-01-22T16:00:00Z,229.0,-110,-110,draftkings
2024-01-22,Atlanta Hawks @ Sacramento Kings,Sacramento Kings,Atlanta Hawks,8d10317ba9e722c46b6b5c70d01287fb,2024-01-23T03:10:00Z,2024-01-22T16:00:00Z,237.5,-110,-110,draftkings
2024-01-23,Denver Nuggets @ Indiana Pacers,Indiana Pacers,Denver Nuggets,7f1a95acde0d60fb6ba81d868805fcb5,2024-01-24T00:10:00Z,2024-01-23T16:00:00Z,238.5,-112,-108,draftkings
2024-01-23,New York Knicks @ Brooklyn Nets,Brooklyn Nets,New York Knicks,2f78a1b730c36ef02e0654c1ff76ecde,2024-01-24T00:40:00Z,2024-01-23T16:00:00Z,223.0,102,-122,draftkings
2024-01-23,Utah Jazz @ New Orleans Pelicans,New Orleans Pelicans,Utah Jazz,0249d46d392b1011c31be5e32684d006,2024-01-24T01:10:00Z,2024-01-23T16:00:00Z,239.5,-110,-110,draftkings
2024-01-23,Portland Trail Blazers @ Oklahoma City Thunder,Oklahoma City Thunder,Portland Trail Blazers,a3aca2c10790938d38f9fa1ef6b073af,2024-01-24T01:10:00Z,2024-01-23T16:00:00Z,233.5,-110,-110,draftkings
