date,player,game,side,line,american_odds
2026-03-03,Anthony Black,Washington Wizards @ Orlando Magic,Over,15.5,-109
2026-03-03,Anthony Black,Washington Wizards @ Orlando Magic,Under,15.5,-116
2026-03-03,Jalen Suggs,Washington Wizards @ Orlando Magic,Over,14.5,-107
2026-03-03,Jalen Suggs,Washington Wizards @ Orlando Magic,Under,14.5,-119
2026-03-03,Wendell Carter Jr,Washington Wizards @ Orlando Magic,Over,11.5,-109
2026-03-03,Wendell Carter Jr,Washington Wizards @ Orlando Magic,Under,11.5,-117
2026-03-03,Michael Porter Jr,Brooklyn Nets @ Miami Heat,Over,22.5,-124
2026-03-03,Michael Porter Jr,Brooklyn Nets @ Miami Heat,Under,22.5,-103
2026-03-03,Tyler Herro,Brooklyn Nets @ Miami Heat,Over,21.5,-112
2026-03-03,Tyler Herro,Brooklyn Nets @ Miami Heat,Under,21.5,-114
2026-03-03,Bam Adebayo,Brooklyn Nets @ Miami Heat,Over,20.5,-104
2026-03-03,Bam Adebayo,Brooklyn Nets @ Miami Heat,Under,20.5,-122
2026-03-03,Andrew Wiggins,Brooklyn Nets @ Miami Heat,Over,16.5,-107
2026-03-03,Andrew Wiggins,Brooklyn Nets @ Miami Heat,Under,16.5,-119
2026-03-03,Jaime Jaquez Jr,Brooklyn Nets @ Miami Heat,Over,14.5,-123
2026-03-03,Jaime Jaquez Jr,Brooklyn Nets @ Miami Heat,Under,14.5,-104
2026-03-03,Pelle Larsson,Brooklyn Nets @ Miami Heat,Over,12.5,-113
2026-03-03,Pelle Larsson,Brooklyn Nets @ Miami Heat,Under,12.5,-113
2026-03-03,Nolan Traore,Brooklyn Nets @ Miami Heat,Over,11.5,-113
2026-03-03,Nolan Traore,Brooklyn Nets @ Miami Heat,Under,11.5,-112
2026-03-03,Danny Wolf,Brooklyn Nets @ Miami Heat,Over,11.5,101
2026-03-03,Danny Wolf,Brooklyn Nets @ Miami Heat,Under,11.5,-129
2026-03-03,Nicolas Claxton,Brooklyn Nets @ Miami Heat,Over,10.5,-120
2026-03-03,Nicolas Claxton,Brooklyn Nets @ Miami Heat,Under,10.5,-107
2026-03-03,Noah Clowney,Brooklyn Nets @ Miami Heat,Over,10.5,-117
2026-03-03,Noah Clowney,Brooklyn Nets @ Miami Heat,Under,10.5,-109
2026-03-03,Kel'el Ware,Brooklyn Nets @ Miami Heat,Over,9.5,-125
2026-03-03,Kel'el Ware,Brooklyn Nets @ Miami Heat,Under,9.5,-102
2026-03-03,Day'Ron Sharpe,Brooklyn Nets @ Miami Heat,Over,9.5,-118
2026-03-03,Day'Ron Sharpe,Brooklyn Nets @ Miami Heat,Under,9.5,-108
2026-03-03,Davion Mitchell,Brooklyn Nets @ Miami Heat,Over,8.5,-105
2026-03-03,Davion Mitchell,Brooklyn Nets @ Miami Heat,Under,8.5,-121
2026-03-03,Jalen Brunson,New York Knicks @ Toronto Raptors,Over,24.5,-124
2026-03-03,Jalen Brunson,New York Knicks @ Toronto Raptors,Under,24.5,-103
2026-03-03,Brandon Ingram,New York Knicks @ Toronto Raptors,Over,20.5,-113
2026-03-03,Brandon Ingram,New York Knicks @ Toronto Raptors,Under,20.5,-113
2026-03-03,Karl-Anthony Towns,New York Knicks @ Toronto Raptors,Over,17.5,-124
2026-03-03,Karl-Anthony Towns,New York Knicks @ Toronto Raptors,Under,17.5,-103
2026-03-03,R.J. Barrett,New York Knicks @ Toronto Raptors,Over,17.5,-108
2026-03-03,R.J. Barrett,New York Knicks @ Toronto Raptors,Under,17.5,-118
2026-03-03,Immanuel Quickley,New York Knicks @ Toronto Raptors,Over,17.5,-103
2026-03-03,Immanuel Quickley,New York Knicks @ Toronto Raptors,Under,17.5,-124
2026-03-03,Scottie Barnes,New York Knicks @ Toronto Raptors,Over,15.5,-124
2026-03-03,Scottie Barnes,New York Knicks @ Toronto Raptors,Under,15.5,-103
2026-03-03,OG Anunoby,New York Knicks @ Toronto Raptors,Over,15.5,-104
2026-03-03,OG Anunoby,New York Knicks @ Toronto Raptors,Under,15.5,-123
2026-03-03,Mikal Bridges,New York Knicks @ Toronto Raptors,Over,14.5,-113
2026-03-03,Mikal Bridges,New York Knicks @ Toronto Raptors,Under,14.5,-112
2026-03-03,Josh Hart,New York Knicks @ Toronto Raptors,Over,11.5,-110
2026-03-03,Josh Hart,New York Knicks @ Toronto Raptors,Under,11.5,-116
2026-03-03,Jakob Poeltl,New York Knicks @ Toronto Raptors,Over,10.5,-112
2026-03-03,Jakob Poeltl,New York Knicks @ Toronto Raptors,Under,10.5,-113
2026-03-03,Landry Shamet,New York Knicks @ Toronto Raptors,Over,8.5,-127
2026-03-03,Landry Shamet,New York Knicks @ Toronto Raptors,Under,8.5,-101
2026-03-03,Ja'Kobe Walter,New York Knicks @ Toronto Raptors,Over,6.5,-121
2026-03-03,Ja'Kobe Walter,New York Knicks @ Toronto Raptors,Under,6.5,-105
2026-03-03,Jamal Shead,New York Knicks @ Toronto Raptors,Over,6.5,-118
2026-03-03,Jamal Shead,New York Knicks @ Toronto Raptors,Under,6.5,-108
2026-03-03,Mitchell Robinson,New York Knicks @ Toronto Raptors,Over,4.5,-123
2026-03-03,Mitchell Robinson,New York Knicks @ Toronto Raptors,Under,4.5,-104
2026-03-03,Chet Holmgren,Oklahoma City Thunder @ Chicago Bulls,Over,18.5,-124
2026-03-03,Chet Holmgren,Oklahoma City Thunder @ Chicago Bulls,Under,18.5,-103
2026-03-03,Matas Buzelis,Oklahoma City Thunder @ Chicago Bulls,Over,15.5,-105
2026-03-03,Matas Buzelis,Oklahoma City Thunder @ Chicago Bulls,Under,15.5,-122
2026-03-03,Josh Giddey,Oklahoma City Thunder @ Chicago Bulls,Over,15.5,-101
2026-03-03,Josh Giddey,Oklahoma City Thunder @ Chicago Bulls,Under,15.5,-126
2026-03-03,Cason Wallace,Oklahoma City Thunder @ Chicago Bulls,Over,14.5,-122
2026-03-03,Cason Wallace,Oklahoma City Thunder @ Chicago Bulls,Under,14.5,-104
2026-03-03,Isaiah Joe,Oklahoma City Thunder @ Chicago Bulls,Over,14.5,-102
2026-03-03,Isaiah Joe,Oklahoma City Thunder @ Chicago Bulls,Under,14.5,-125
2026-03-03,Tre Jones,Oklahoma City Thunder @ Chicago Bulls,Over,11.5,100
2026-03-03,Tre Jones,Oklahoma City Thunder @ Chicago Bulls,Under,11.5,-127
2026-03-03,Luguentz Dort,Oklahoma City Thunder @ Chicago Bulls,Over,10.5,-107
2026-03-03,Luguentz Dort,Oklahoma City Thunder @ Chicago Bulls,Under,10.5,-119
2026-03-03,Isaac Okoro,Oklahoma City Thunder @ Chicago Bulls,Over,9.5,-108
2026-03-03,Isaac Okoro,Oklahoma City Thunder @ Chicago Bulls,Under,9.5,-118
2026-03-03,Guerschon Yabusele,Oklahoma City Thunder @ Chicago Bulls,Over,9.5,-102
2026-03-03,Guerschon Yabusele,Oklahoma City Thunder @ Chicago Bulls,Under,9.5,-125
2026-03-03,Anthony Edwards,Memphis Grizzlies @ Minnesota Timberwolves,Over,30.5,-107
2026-03-03,Anthony Edwards,Memphis Grizzlies @ Minnesota Timberwolves,Under,30.5,-119
2026-03-03,Julius Randle,Memphis Grizzlies @ Minnesota Timberwolves,Over,19.5,-107
2026-03-03,Julius Randle,Memphis Grizzlies @ Minnesota Timberwolves,Under,19.5,-119
2026-03-03,Ty Jerome,Memphis Grizzlies @ Minnesota Timberwolves,Over,17.5,-105
2026-03-03,Ty Jerome,Memphis Grizzlies @ Minnesota Timberwolves,Under,17.5,-122
2026-03-03,Jaden McDaniels,Memphis Grizzlies @ Minnesota Timberwolves,Over,15.5,-101
2026-03-03,Jaden McDaniels,Memphis Grizzlies @ Minnesota Timberwolves,Under,15.5,-127
2026-03-03,Donte DiVincenzo,Memphis Grizzlies @ Minnesota Timberwolves,Over,12.5,-107
2026-03-03,Donte DiVincenzo,Memphis Grizzlies @ Minnesota Timberwolves,Under,12.5,-119
2026-03-03,Jaylen Wells,Memphis Grizzlies @ Minnesota Timberwolves,Over,12.5,-102
2026-03-03,Jaylen Wells,Memphis Grizzlies @ Minnesota Timberwolves,Under,12.5,-125
2026-03-03,Naz Reid,Memphis Grizzlies @ Minnesota Timberwolves,Over,12.5,-102
2026-03-03,Naz Reid,Memphis Grizzlies @ Minnesota Timberwolves,Under,12.5,-125
2026-03-03,Santi Aldama,Memphis Grizzlies @ Minnesota Timberwolves,Over,12.5,100
2026-03-03,Santi Aldama,Memphis Grizzlies @ Minnesota Timberwolves,Under,12.5,-127
2026-03-03,Rudy Gobert,Memphis Grizzlies @ Minnesota Timberwolves,Over,11.5,-116
2026-03-03,Rudy Gobert,Memphis Grizzlies @ Minnesota Timberwolves,Under,11.5,-109
2026-03-03,Ayo Dosunmu,Memphis Grizzlies @ Minnesota Timberwolves,Over,11.5,-110
2026-03-03,Ayo Dosunmu,Memphis Grizzlies @ Minnesota Timberwolves,Under,11.5,-116
2026-03-03,Tyrese Maxey,San Antonio Spurs @ Philadelphia 76ers,Over,29.5,-114
2026-03-03,Tyrese Maxey,San Antonio Spurs @ Philadelphia 76ers,Under,29.5,-112
2026-03-03,Victor Wembanyama,San Antonio Spurs @ Philadelphia 76ers,Over,24.5,-116
2026-03-03,Victor Wembanyama,San Antonio Spurs @ Philadelphia 76ers,Under,24.5,-110
2026-03-03,VJ Edgecombe,San Antonio Spurs @ Philadelphia 76ers,Over,16.5,-106
2026-03-03,VJ Edgecombe,San Antonio Spurs @ Philadelphia 76ers,Under,16.5,-120
2026-03-03,Stephon Castle,San Antonio Spurs @ Philadelphia 76ers,Over,16.5,-105
2026-03-03,Stephon Castle,San Antonio Spurs @ Philadelphia 76ers,Under,16.5,-121
2026-03-03,Kelly Oubre Jr,San Antonio Spurs @ Philadelphia 76ers,Over,15.5,100
2026-03-03,Kelly Oubre Jr,San Antonio Spurs @ Philadelphia 76ers,Under,15.5,-127
2026-03-03,De'Aaron Fox,San Antonio Spurs @ Philadelphia 76ers,Over,14.5,-127
2026-03-03,De'Aaron Fox,San Antonio Spurs @ Philadelphia 76ers,Under,14.5,100
2026-03-03,Devin Vassell,San Antonio Spurs @ Philadelphia 76ers,Over,13.5,-109
2026-03-03,Devin Vassell,San Antonio Spurs @ Philadelphia 76ers,Under,13.5,-117
2026-03-03,Dylan Harper,San Antonio Spurs @ Philadelphia 76ers,Over,11.5,-104
2026-03-03,Dylan Harper,San Antonio Spurs @ Philadelphia 76ers,Under,11.5,-123
2026-03-03,Keldon Johnson,San Antonio Spurs @ Philadelphia 76ers,Over,10.5,-101
2026-03-03,Keldon Johnson,San Antonio Spurs @ Philadelphia 76ers,Under,10.5,-126
2026-03-03,Julian Champagnie,San Antonio Spurs @ Philadelphia 76ers,Over,9.5,-118
2026-03-03,Julian Champagnie,San Antonio Spurs @ Philadelphia 76ers,Under,9.5,-108
2026-03-03,Dominick Barlow,San Antonio Spurs @ Philadelphia 76ers,Over,8.5,-116
2026-03-03,Dominick Barlow,San Antonio Spurs @ Philadelphia 76ers,Under,8.5,-109
2026-03-03,Andre Drummond,San Antonio Spurs @ Philadelphia 76ers,Over,7.5,103
2026-03-03,Andre Drummond,San Antonio Spurs @ Philadelphia 76ers,Under,7.5,-131
2026-03-03,Luka Doncic,New Orleans Pelicans @ Los Angeles Lakers,Over,31.5,-107
2026-03-03,Luka Doncic,New Orleans Pelicans @ Los Angeles Lakers,Under,31.5,-119
2026-03-03,Trey Murphy III,New Orleans Pelicans @ Los Angeles Lakers,Over,21.5,-110
2026-03-03,Trey Murphy III,New Orleans Pelicans @ Los Angeles Lakers,Under,21.5,-116
2026-03-03,LeBron James,New Orleans Pelicans @ Los Angeles Lakers,Over,20.5,-112
2026-03-03,LeBron James,New Orleans Pelicans @ Los Angeles Lakers,Under,20.5,-114
2026-03-03,Zion Williamson,New Orleans Pelicans @ Los Angeles Lakers,Over,19.5,-108
2026-03-03,Zion Williamson,New Orleans Pelicans @ Los Angeles Lakers,Under,19.5,-117
2026-03-03,Austin Reaves,New Orleans Pelicans @ Los Angeles Lakers,Over,18.5,-123
2026-03-03,Austin Reaves,New Orleans Pelicans @ Los Angeles Lakers,Under,18.5,-104
2026-03-03,Saddiq Bey,New Orleans Pelicans @ Los Angeles Lakers,Over,15.5,-126
2026-03-03,Saddiq Bey,New Orleans Pelicans @ Los Angeles Lakers,Under,15.5,-101
2026-03-03,Dejounte Murray,New Orleans Pelicans @ Los Angeles Lakers,Over,13.5,-118
2026-03-03,Dejounte Murray,New Orleans Pelicans @ Los Angeles Lakers,Under,13.5,-108
2026-03-03,Jeremiah Fears,New Orleans Pelicans @ Los Angeles Lakers,Over,13.5,-101
2026-03-03,Jeremiah Fears,New Orleans Pelicans @ Los Angeles Lakers,Under,13.5,-127
2026-03-03,Deandre Ayton,New Orleans Pelicans @ Los Angeles Lakers,Over,9.5,-103
2026-03-03,Deandre Ayton,New Orleans Pelicans @ Los Angeles Lakers,Under,9.5,-124
2026-03-03,Rui Hachimura,New Orleans Pelicans @ Los Angeles Lakers,Over,8.5,-121
2026-03-03,Rui Hachimura,New Orleans Pelicans @ Los Angeles Lakers,Under,8.5,-105
2026-03-03,Luke Kennard,New Orleans Pelicans @ Los Angeles Lakers,Over,8.5,-107
2026-03-03,Luke Kennard,New Orleans Pelicans @ Los Angeles Lakers,Under,8.5,-119
2026-03-03,Derik Queen,New Orleans Pelicans @ Los Angeles Lakers,Over,8.5,101
2026-03-03,Derik Queen,New Orleans Pelicans @ Los Angeles Lakers,Under,8.5,-129
2026-03-03,Marcus Smart,New Orleans Pelicans @ Los Angeles Lakers,Over,7.5,-122
2026-03-03,Marcus Smart,New Orleans Pelicans @ Los Angeles Lakers,Under,7.5,-105
2026-03-03,Herb Jones,New Orleans Pelicans @ Los Angeles Lakers,Over,7.5,-120
2026-03-03,Herb Jones,New Orleans Pelicans @ Los Angeles Lakers,Under,7.5,-106
2026-03-03,Devin Booker,Phoenix Suns @ Sacramento Kings,Over,23.5,-113
2026-03-03,Devin Booker,Phoenix Suns @ Sacramento Kings,Under,23.5,-113
2026-03-03,Grayson Allen,Phoenix Suns @ Sacramento Kings,Over,18.5,-104
2026-03-03,Grayson Allen,Phoenix Suns @ Sacramento Kings,Under,18.5,-123
2026-03-03,Jalen Green,Phoenix Suns @ Sacramento Kings,Over,18.5,-104
2026-03-03,Jalen Green,Phoenix Suns @ Sacramento Kings,Under,18.5,-123
2026-03-03,Collin Gillespie,Phoenix Suns @ Sacramento Kings,Over,14.5,-112
2026-03-03,Collin Gillespie,Phoenix Suns @ Sacramento Kings,Under,14.5,-114
2026-03-03,Nique Clifford,Phoenix Suns @ Sacramento Kings,Over,13.5,-121
2026-03-03,Nique Clifford,Phoenix Suns @ Sacramento Kings,Under,13.5,-105
2026-03-03,Maxime Raynaud,Phoenix Suns @ Sacramento Kings,Over,12.5,-112
2026-03-03,Maxime Raynaud,Phoenix Suns @ Sacramento Kings,Under,12.5,-114
2026-03-03,DeMar DeRozan,Phoenix Suns @ Sacramento Kings,Over,12.5,-106
2026-03-03,DeMar DeRozan,Phoenix Suns @ Sacramento Kings,Under,12.5,-120
2026-03-03,Precious Achiuwa,Phoenix Suns @ Sacramento Kings,Over,11.5,-114
2026-03-03,Precious Achiuwa,Phoenix Suns @ Sacramento Kings,Under,11.5,-111
2026-03-03,Mark Williams,Phoenix Suns @ Sacramento Kings,Over,9.5,-124
2026-03-03,Mark Williams,Phoenix Suns @ Sacramento Kings,Under,9.5,-103
2026-03-03,Royce O'Neale,Phoenix Suns @ Sacramento Kings,Over,8.5,-125
2026-03-03,Royce O'Neale,Phoenix Suns @ Sacramento Kings,Under,8.5,-102
2026-03-02,Kevin Durant,Houston Rockets @ Washington Wizards,Over,24.5,-113
2026-03-02,Kevin Durant,Houston Rockets @ Washington Wizards,Under,24.5,-112
2026-03-02,Alperen Sengun,Houston Rockets @ Washington Wizards,Over,18.5,-126
2026-03-02,Alperen Sengun,Houston Rockets @ Washington Wizards,Under,18.5,-102
2026-03-02,Amen Thompson,Houston Rockets @ Washington Wizards,Over,16.5,-127
2026-03-02,Amen Thompson,Houston Rockets @ Washington Wizards,Under,16.5,100
2026-03-02,Reed Sheppard,Houston Rockets @ Washington Wizards,Over,15.5,-126
2026-03-02,Reed Sheppard,Houston Rockets @ Washington Wizards,Under,15.5,-101
2026-03-02,Tari Eason,Houston Rockets @ Washington Wizards,Over,13.5,-128
2026-03-02,Tari Eason,Houston Rockets @ Washington Wizards,Under,13.5,100
2026-03-02,Tre Johnson,Houston Rockets @ Washington Wizards,Over,12.5,100
2026-03-02,Tre Johnson,Houston Rockets @ Washington Wizards,Under,12.5,-127
2026-03-02,Kyshawn George,Houston Rockets @ Washington Wizards,Over,11.5,-101
2026-03-02,Kyshawn George,Houston Rockets @ Washington Wizards,Under,11.5,-126
2026-03-02,Tristan Vukcevic,Houston Rockets @ Washington Wizards,Over,10.5,-125
2026-03-02,Tristan Vukcevic,Houston Rockets @ Washington Wizards,Under,10.5,-102
2026-03-02,Bilal Coulibaly,Houston Rockets @ Washington Wizards,Over,9.5,-117
2026-03-02,Bilal Coulibaly,Houston Rockets @ Washington Wizards,Under,9.5,-109
2026-03-02,Carlton Carrington,Houston Rockets @ Washington Wizards,Over,8.5,-126
2026-03-02,Carlton Carrington,Houston Rockets @ Washington Wizards,Under,8.5,-101
2026-03-02,Jaylen Brown,Boston Celtics @ Milwaukee Bucks,Over,29.5,-104
2026-03-02,Jaylen Brown,Boston Celtics @ Milwaukee Bucks,Under,29.5,-123
2026-03-02,Kevin Porter Jr.,Boston Celtics @ Milwaukee Bucks,Over,18.5,-121
2026-03-02,Kevin Porter Jr.,Boston Celtics @ Milwaukee Bucks,Under,18.5,-105
2026-03-02,Payton Pritchard,Boston Celtics @ Milwaukee Bucks,Over,18.5,-107
2026-03-02,Payton Pritchard,Boston Celtics @ Milwaukee Bucks,Under,18.5,-120
2026-03-02,Derrick White,Boston Celtics @ Milwaukee Bucks,Over,17.5,-107
2026-03-02,Derrick White,Boston Celtics @ Milwaukee Bucks,Under,17.5,-119
2026-03-02,Ryan Rollins,Boston Celtics @ Milwaukee Bucks,Over,17.5,-101
2026-03-02,Ryan Rollins,Boston Celtics @ Milwaukee Bucks,Under,17.5,-126
2026-03-02,Kyle Kuzma,Boston Celtics @ Milwaukee Bucks,Over,12.5,-115
2026-03-02,Kyle Kuzma,Boston Celtics @ Milwaukee Bucks,Under,12.5,-111
2026-03-02,Myles Turner,Boston Celtics @ Milwaukee Bucks,Over,11.5,-113
2026-03-02,Myles Turner,Boston Celtics @ Milwaukee Bucks,Under,11.5,-113
2026-03-02,Cam Thomas,Boston Celtics @ Milwaukee Bucks,Over,11.5,101
2026-03-02,Cam Thomas,Boston Celtics @ Milwaukee Bucks,Under,11.5,-129
2026-03-02,Sam Hauser,Boston Celtics @ Milwaukee Bucks,Over,10.5,-121
2026-03-02,Sam Hauser,Boston Celtics @ Milwaukee Bucks,Under,10.5,-105
2026-03-02,Bobby Portis,Boston Celtics @ Milwaukee Bucks,Over,10.5,101
2026-03-02,Bobby Portis,Boston Celtics @ Milwaukee Bucks,Under,10.5,-129
2026-03-02,A.J. Green,Boston Celtics @ Milwaukee Bucks,Over,9.5,-109
2026-03-02,A.J. Green,Boston Celtics @ Milwaukee Bucks,Under,9.5,-117
2026-03-02,Neemias Queta,Boston Celtics @ Milwaukee Bucks,Over,9.5,-103
2026-03-02,Neemias Queta,Boston Celtics @ Milwaukee Bucks,Under,9.5,-123
2026-03-02,Baylor Scheierman,Boston Celtics @ Milwaukee Bucks,Over,7.5,-104
2026-03-02,Baylor Scheierman,Boston Celtics @ Milwaukee Bucks,Under,7.5,-122
2026-03-02,Nikola Jokic,Denver Nuggets @ Utah Jazz,Over,29.5,-113
2026-03-02,Nikola Jokic,Denver Nuggets @ Utah Jazz,Under,29.5,-113
2026-03-02,Jamal Murray,Denver Nuggets @ Utah Jazz,Over,24.5,-114
2026-03-02,Jamal Murray,Denver Nuggets @ Utah Jazz,Under,24.5,-112
2026-03-02,Keyonte George,Denver Nuggets @ Utah Jazz,Over,17.5,-107
2026-03-02,Keyonte George,Denver Nuggets @ Utah Jazz,Under,17.5,-120
2026-03-02,Brice Sensabaugh,Denver Nuggets @ Utah Jazz,Over,16.5,-106
2026-03-02,Brice Sensabaugh,Denver Nuggets @ Utah Jazz,Under,16.5,-120
2026-03-02,Ace Bailey,Denver Nuggets @ Utah Jazz,Over,15.5,-105
2026-03-02,Ace Bailey,Denver Nuggets @ Utah Jazz,Under,15.5,-121
2026-03-02,Kyle Filipowski,Denver Nuggets @ Utah Jazz,Over,13.5,-107
2026-03-02,Kyle Filipowski,Denver Nuggets @ Utah Jazz,Under,13.5,-119
2026-03-02,Isaiah Collier,Denver Nuggets @ Utah Jazz,Over,13.5,-104
2026-03-02,Isaiah Collier,Denver Nuggets @ Utah Jazz,Under,13.5,-122
2026-03-02,Christian Braun,Denver Nuggets @ Utah Jazz,Over,13.5,100
2026-03-02,Christian Braun,Denver Nuggets @ Utah Jazz,Under,13.5,-128
2026-03-02,Julian Strawther,Denver Nuggets @ Utah Jazz,Over,10.5,-102
2026-03-02,Julian Strawther,Denver Nuggets @ Utah Jazz,Under,10.5,-125
2026-03-02,Bruce Brown,Denver Nuggets @ Utah Jazz,Over,9.5,-113
2026-03-02,Bruce Brown,Denver Nuggets @ Utah Jazz,Under,9.5,-113
2026-03-02,Cody Williams,Denver Nuggets @ Utah Jazz,Over,7.5,-105
2026-03-02,Cody Williams,Denver Nuggets @ Utah Jazz,Under,7.5,-121
2026-03-02,Kawhi Leonard,Los Angeles Clippers @ Golden State Warriors,Over,27.5,-122
2026-03-02,Kawhi Leonard,Los Angeles Clippers @ Golden State Warriors,Under,27.5,-105
2026-03-02,Bennedict Mathurin,Los Angeles Clippers @ Golden State Warriors,Over,17.5,-121
2026-03-02,Bennedict Mathurin,Los Angeles Clippers @ Golden State Warriors,Under,17.5,-106
2026-03-02,Brandin Podziemski,Los Angeles Clippers @ Golden State Warriors,Over,15.5,-116
2026-03-02,Brandin Podziemski,Los Angeles Clippers @ Golden State Warriors,Under,15.5,-110
2026-03-02,De'Anthony Melton,Los Angeles Clippers @ Golden State Warriors,Over,15.5,-113
2026-03-02,De'Anthony Melton,Los Angeles Clippers @ Golden State Warriors,Under,15.5,-113
2026-03-02,Moses Moody,Los Angeles Clippers @ Golden State Warriors,Over,13.5,-124
2026-03-02,Moses Moody,Los Angeles Clippers @ Golden State Warriors,Under,13.5,-103
2026-03-02,Gui Santos,Los Angeles Clippers @ Golden State Warriors,Over,13.5,-104
2026-03-02,Gui Santos,Los Angeles Clippers @ Golden State Warriors,Under,13.5,-123
2026-03-02,John Collins,Los Angeles Clippers @ Golden State Warriors,Over,13.5,-103
2026-03-02,John Collins,Los Angeles Clippers @ Golden State Warriors,Under,13.5,-124
2026-03-02,Derrick Jones,Los Angeles Clippers @ Golden State Warriors,Over,11.5,-112
2026-03-02,Derrick Jones,Los Angeles Clippers @ Golden State Warriors,Under,11.5,-113
2026-03-02,Al Horford,Los Angeles Clippers @ Golden State Warriors,Over,8.5,-130
2026-03-02,Al Horford,Los Angeles Clippers @ Golden State Warriors,Under,8.5,102
2026-03-02,Brook Lopez,Los Angeles Clippers @ Golden State Warriors,Over,8.5,-129
2026-03-02,Brook Lopez,Los Angeles Clippers @ Golden State Warriors,Under,8.5,101
2026-03-02,Draymond Green,Los Angeles Clippers @ Golden State Warriors,Over,8.5,-105
2026-03-02,Draymond Green,Los Angeles Clippers @ Golden State Warriors,Under,8.5,-121
2026-03-02,Pat Spencer,Los Angeles Clippers @ Golden State Warriors,Over,8.5,-103
2026-03-02,Pat Spencer,Los Angeles Clippers @ Golden State Warriors,Under,8.5,-124
2026-03-02,Kris Dunn,Los Angeles Clippers @ Golden State Warriors,Over,7.5,-118
2026-03-02,Kris Dunn,Los Angeles Clippers @ Golden State Warriors,Under,7.5,-108
2026-03-02,Jalen Brunson,New York Knicks @ Toronto Raptors,Over,25.5,-109
2026-03-02,Jalen Brunson,New York Knicks @ Toronto Raptors,Under,25.5,-117
2026-03-02,Brandon Ingram,New York Knicks @ Toronto Raptors,Over,20.5,-106
2026-03-02,Brandon Ingram,New York Knicks @ Toronto Raptors,Under,20.5,-120
2026-03-02,Karl-Anthony Towns,New York Knicks @ Toronto Raptors,Over,18.5,-110
2026-03-02,Karl-Anthony Towns,New York Knicks @ Toronto Raptors,Under,18.5,-116
2026-03-02,Immanuel Quickley,New York Knicks @ Toronto Raptors,Over,17.5,-105
2026-03-02,Immanuel Quickley,New York Knicks @ Toronto Raptors,Under,17.5,-121
2026-03-02,R.J. Barrett,New York Knicks @ Toronto Raptors,Over,17.5,-101
2026-03-02,R.J. Barrett,New York Knicks @ Toronto Raptors,Under,17.5,-126
2026-03-02,Scottie Barnes,New York Knicks @ Toronto Raptors,Over,16.5,-104
2026-03-02,Scottie Barnes,New York Knicks @ Toronto Raptors,Under,16.5,-122
2026-03-02,OG Anunoby,New York Knicks @ Toronto Raptors,Over,14.5,-125
2026-03-02,OG Anunoby,New York Knicks @ Toronto Raptors,Under,14.5,-102
2026-03-02,Mikal Bridges,New York Knicks @ Toronto Raptors,Over,13.5,-105
2026-03-02,Mikal Bridges,New York Knicks @ Toronto Raptors,Under,13.5,-121
2026-03-02,Josh Hart,New York Knicks @ Toronto Raptors,Over,11.5,-105
2026-03-02,Josh Hart,New York Knicks @ Toronto Raptors,Under,11.5,-122
2026-03-02,Jakob Poeltl,New York Knicks @ Toronto Raptors,Over,9.5,-119
2026-03-02,Jakob Poeltl,New York Knicks @ Toronto Raptors,Under,9.5,-107
2026-03-02,Tyrese Maxey,San Antonio Spurs @ Philadelphia 76ers,Over,29.5,-108
2026-03-02,Tyrese Maxey,San Antonio Spurs @ Philadelphia 76ers,Under,29.5,-118
2026-03-02,Victor Wembanyama,San Antonio Spurs @ Philadelphia 76ers,Over,24.5,-102
