date,player,game,line
2026-02-12,Caleb Martin,Dallas Mavericks @ Los Angeles Lakers,7.5
2026-02-20,Donovan Mitchell,Cleveland Cavaliers @ Charlotte Hornets,26.5
2026-02-20,Brandon Miller,Cleveland Cavaliers @ Charlotte Hornets,22.5
2026-02-20,James Harden,Cleveland Cavaliers @ Charlotte Hornets,20.5
2026-02-20,LaMelo Ball,Cleveland Cavaliers @ Charlotte Hornets,19.5
2026-02-20,Kon Knueppel,Cleveland Cavaliers @ Charlotte Hornets,18.5
2026-02-20,Jarrett Allen,Cleveland Cavaliers @ Charlotte Hornets,15.5
2026-02-20,Evan Mobley,Cleveland Cavaliers @ Charlotte Hornets,14.5
2026-02-20,Grant Williams,Cleveland Cavaliers @ Charlotte Hornets,10.5
2026-02-20,Dennis Schroder,Cleveland Cavaliers @ Charlotte Hornets,8.5
2026-02-20,Ryan Kalkbrenner,Cleveland Cavaliers @ Charlotte Hornets,8.5
2026-02-20,Dean Wade,Cleveland Cavaliers @ Charlotte Hornets,5.5
2026-02-20,Sion James,Cleveland Cavaliers @ Charlotte Hornets,4.5
2026-02-20,Josh Green,Cleveland Cavaliers @ Charlotte Hornets,4.5
2026-02-20,Jalen Johnson,Miami Heat @ Atlanta Hawks,22.5
2026-02-20,Norman Powell,Miami Heat @ Atlanta Hawks,21.5
2026-02-20,Nickeil Alexander-Walker,Miami Heat @ Atlanta Hawks,18.5
2026-02-20,Bam Adebayo,Miami Heat @ Atlanta Hawks,18.5
2026-02-20,C.J. McCollum,Miami Heat @ Atlanta Hawks,17.5
2026-02-20,Tyler Herro,Miami Heat @ Atlanta Hawks,16.5
2026-02-20,Andrew Wiggins,Miami Heat @ Atlanta Hawks,15.5
2026-02-20,Onyeka Okongwu,Miami Heat @ Atlanta Hawks,14.5
2026-02-20,Jaime Jaquez Jr,Miami Heat @ Atlanta Hawks,13.5
2026-02-20,Dyson Daniels,Miami Heat @ Atlanta Hawks,11.5
2026-02-20,Zaccharie Risacher,Miami Heat @ Atlanta Hawks,9.5
2026-02-20,Davion Mitchell,Miami Heat @ Atlanta Hawks,8.5
2026-02-20,Chet Holmgren,Brooklyn Nets @ Oklahoma City Thunder,17.5
2026-02-20,Isaiah Joe,Brooklyn Nets @ Oklahoma City Thunder,15.5
2026-02-20,Noah Clowney,Brooklyn Nets @ Oklahoma City Thunder,13.5
2026-02-20,Cason Wallace,Brooklyn Nets @ Oklahoma City Thunder,12.5
2026-02-20,Nolan Traore,Brooklyn Nets @ Oklahoma City Thunder,12.5
2026-02-20,Day'Ron Sharpe,Brooklyn Nets @ Oklahoma City Thunder,11.5
2026-02-20,Jared McCain,Brooklyn Nets @ Oklahoma City Thunder,11.5
2026-02-20,Isaiah Hartenstein,Brooklyn Nets @ Oklahoma City Thunder,11.5
2026-02-20,Luguentz Dort,Brooklyn Nets @ Oklahoma City Thunder,10.5
2026-02-20,Nikola Jokic,Denver Nuggets @ Portland Trail Blazers,28.5
2026-02-20,Jamal Murray,Denver Nuggets @ Portland Trail Blazers,24.5
2026-02-20,Deni Avdija,Denver Nuggets @ Portland Trail Blazers,22.5
2026-02-20,Jerami Grant,Denver Nuggets @ Portland Trail Blazers,18.5
2026-02-20,Jrue Holiday,Denver Nuggets @ Portland Trail Blazers,15.5
2026-02-20,Toumani Camara,Denver Nuggets @ Portland Trail Blazers,12.5
2026-02-20,Scoot Henderson,Denver Nuggets @ Portland Trail Blazers,12.5
2026-02-20,Cameron Johnson,Denver Nuggets @ Portland Trail Blazers,12.5
2026-02-20,Donovan Clingan,Denver Nuggets @ Portland Trail Blazers,11.5
2026-02-20,Christian Braun,Denver Nuggets @ Portland Trail Blazers,10.5
2026-02-20,Julian Strawther,Denver Nuggets @ Portland Trail Blazers,10.5
2026-02-20,Robert Williams,Denver Nuggets @ Portland Trail Blazers,6.5
2026-02-20,Luka Doncic,Los Angeles Clippers @ Los Angeles Lakers,29.5
2026-02-20,Kawhi Leonard,Los Angeles Clippers @ Los Angeles Lakers,26.5
2026-02-20,Austin Reaves,Los Angeles Clippers @ Los Angeles Lakers,20.5
2026-02-20,LeBron James,Los Angeles Clippers @ Los Angeles Lakers,19.5
2026-02-20,John Collins,Los Angeles Clippers @ Los Angeles Lakers,14.5
2026-02-20,Rui Hachimura,Los Angeles Clippers @ Los Angeles Lakers,10.5
2026-02-20,Deandre Ayton,Los Angeles Clippers @ Los Angeles Lakers,10.5
2026-02-20,Derrick Jones,Los Angeles Clippers @ Los Angeles Lakers,10.5
2026-02-20,Brook Lopez,Los Angeles Clippers @ Los Angeles Lakers,8.5
2026-02-20,Kris Dunn,Los Angeles Clippers @ Los Angeles Lakers,7.5
2026-02-21,Dillon Brooks,Orlando Magic @ Phoenix Suns,22.5
2026-02-21,Paolo Banchero,Orlando Magic @ Phoenix Suns,22.5
2026-02-21,Desmond Bane,Orlando Magic @ Phoenix Suns,18.5
2026-02-21,Jalen Green,Orlando Magic @ Phoenix Suns,17.5
2026-02-21,Anthony Black,Orlando Magic @ Phoenix Suns,16.5
2026-02-21,Grayson Allen,Orlando Magic @ Phoenix Suns,14.5
2026-02-21,Jalen Suggs,Orlando Magic @ Phoenix Suns,14.5
2026-02-21,Collin Gillespie,Orlando Magic @ Phoenix Suns,13.5
2026-02-21,Mark Williams,Orlando Magic @ Phoenix Suns,11.5
2026-02-21,Wendell Carter Jr,Orlando Magic @ Phoenix Suns,9.5
2026-02-21,Royce O'Neale,Orlando Magic @ Phoenix Suns,9.5
2026-02-21,Moe Wagner,Orlando Magic @ Phoenix Suns,9.5
2026-02-21,Jordan Goodwin,Orlando Magic @ Phoenix Suns,8.5
2026-02-21,Tristan da Silva,Orlando Magic @ Phoenix Suns,7.5
2026-02-21,Tyrese Maxey,Philadelphia 76ers @ New Orleans Pelicans,30.5
2026-02-21,Zion Williamson,Philadelphia 76ers @ New Orleans Pelicans,23.5
2026-02-21,Trey Murphy III,Philadelphia 76ers @ New Orleans Pelicans,21.5
2026-02-21,Saddiq Bey,Philadelphia 76ers @ New Orleans Pelicans,19.5
2026-02-21,VJ Edgecombe,Philadelphia 76ers @ New Orleans Pelicans,17.5
2026-02-21,Kelly Oubre Jr,Philadelphia 76ers @ New Orleans Pelicans,16.5
2026-02-21,Derik Queen,Philadelphia 76ers @ New Orleans Pelicans,12.5
2026-02-21,Dominick Barlow,Philadelphia 76ers @ New Orleans Pelicans,9.5
2026-02-21,Andre Drummond,Philadelphia 76ers @ New Orleans Pelicans,9.5
2026-02-21,Herb Jones,Philadelphia 76ers @ New Orleans Pelicans,8.5
2026-02-21,Adem Bona,Philadelphia 76ers @ New Orleans Pelicans,5.5
2026-02-21,Cade Cunningham,Detroit Pistons @ Chicago Bulls,25.5
2026-02-21,Jalen Duren,Detroit Pistons @ Chicago Bulls,18.5
2026-02-21,Anfernee Simons,Detroit Pistons @ Chicago Bulls,17.5
2026-02-21,Matas Buzelis,Detroit Pistons @ Chicago Bulls,15.5
2026-02-21,Tobias Harris,Detroit Pistons @ Chicago Bulls,14.5
2026-02-21,Josh Giddey,Detroit Pistons @ Chicago Bulls,13.5
2026-02-21,Duncan Robinson,Detroit Pistons @ Chicago Bulls,11.5
2026-02-21,Jalen Smith,Detroit Pistons @ Chicago Bulls,10.5
2026-02-21,Tre Jones,Detroit Pistons @ Chicago Bulls,9.5
2026-02-21,Ausar Thompson,Detroit Pistons @ Chicago Bulls,9.5
2026-02-21,Isaac Okoro,Detroit Pistons @ Chicago Bulls,8.5
2026-02-21,Caris LeVert,Detroit Pistons @ Chicago Bulls,7.5
2026-02-21,Ron Holland,Detroit Pistons @ Chicago Bulls,7.5
2026-02-21,Norman Powell,Memphis Grizzlies @ Miami Heat,21.5
2026-02-21,Bam Adebayo,Memphis Grizzlies @ Miami Heat,19.5
2026-02-21,Tyler Herro,Memphis Grizzlies @ Miami Heat,16.5
2026-02-21,Ty Jerome,Memphis Grizzlies @ Miami Heat,16.5
2026-02-21,Andrew Wiggins,Memphis Grizzlies @ Miami Heat,15.5
2026-02-21,Jaime Jaquez Jr,Memphis Grizzlies @ Miami Heat,13.5
2026-02-21,Santi Aldama,Memphis Grizzlies @ Miami Heat,13.5
2026-02-21,Jaylen Wells,Memphis Grizzlies @ Miami Heat,13.5
2026-02-21,G.G. Jackson,Memphis Grizzlies @ Miami Heat,12.5
2026-02-21,Pelle Larsson,Memphis Grizzlies @ Miami Heat,10.5
2026-02-21,Cedric Coward,Memphis Grizzlies @ Miami Heat,10.5
2026-02-21,Cam Spencer,Memphis Grizzlies @ Miami Heat,9.5
2026-02-21,Davion Mitchell,Memphis Grizzlies @ Miami Heat,8.5
2026-02-21,Victor Wembanyama,Sacramento Kings @ San Antonio Spurs,23.5
2026-02-21,De'Aaron Fox,Sacramento Kings @ San Antonio Spurs,17.5
2026-02-21,Stephon Castle,Sacramento Kings @ San Antonio Spurs,15.5
2026-02-21,DeMar DeRozan,Sacramento Kings @ San Antonio Spurs,14.5
2026-02-21,Keegan Murray,Sacramento Kings @ San Antonio Spurs,13.5
2026-02-21,Maxime Raynaud,Sacramento Kings @ San Antonio Spurs,12.5
2026-02-21,Russell Westbrook,Sacramento Kings @ San Antonio Spurs,12.5
2026-02-21,Keldon Johnson,Sacramento Kings @ San Antonio Spurs,12.5
2026-02-21,Devin Carter,Sacramento Kings @ San Antonio Spurs,12.5
2026-02-21,Devin Vassell,Sacramento Kings @ San Antonio Spurs,12.5
2026-02-21,Dylan Harper,Sacramento Kings @ San Antonio Spurs,12.5
2026-02-21,Nique Clifford,Sacramento Kings @ San Antonio Spurs,10.5
2026-02-21,Julian Champagnie,Sacramento Kings @ San Antonio Spurs,7.5
2026-02-21,Precious Achiuwa,Sacramento Kings @ San Antonio Spurs,7.5
2026-02-21,Jalen Brunson,Houston Rockets @ New York Knicks,25.5
2026-02-21,Kevin Durant,Houston Rockets @ New York Knicks,24.5
2026-02-21,Karl-Anthony Towns,Houston Rockets @ New York Knicks,17.5
2026-02-21,Alperen Sengun,Houston Rockets @ New York Knicks,17.5
2026-02-21,Amen Thompson,Houston Rockets @ New York Knicks,15.5
2026-02-21,OG Anunoby,Houston Rockets @ New York Knicks,14.5
2026-02-21,Mikal Bridges,Houston Rockets @ New York Knicks,13.5
2026-02-21,Jabari Smith Jr,Houston Rockets @ New York Knicks,13.5
2026-02-21,Tari Eason,Houston Rockets @ New York Knicks,12.5
2026-02-21,Josh Hart,Houston Rockets @ New York Knicks,11.5
2026-02-21,Reed Sheppard,Houston Rockets @ New York Knicks,11.5
2026-02-21,Landry Shamet,Houston Rockets @ New York Knicks,8.5
2026-02-21,Dorian Finney-Smith,Houston Rockets @ New York Knicks,4.5
2026-02-21,Mitchell Robinson,Houston Rockets @ New York Knicks,4.5
2026-02-22,Donovan Mitchell,Cleveland Cavaliers @ Oklahoma City Thunder,25.5
2026-02-22,Chet Holmgren,Cleveland Cavaliers @ Oklahoma City Thunder,18.5
2026-02-22,James Harden,Cleveland Cavaliers @ Oklahoma City Thunder,18.5
2026-02-22,Jarrett Allen,Cleveland Cavaliers @ Oklahoma City Thunder,14.5
2026-02-22,Aaron Wiggins,Cleveland Cavaliers @ Oklahoma City Thunder,14.5
2026-02-22,Isaiah Joe,Cleveland Cavaliers @ Oklahoma City Thunder,13.5
2026-02-22,Evan Mobley,Cleveland Cavaliers @ Oklahoma City Thunder,12.5
2026-02-22,Jared McCain,Cleveland Cavaliers @ Oklahoma City Thunder,11.5
2026-02-22,Cason Wallace,Cleveland Cavaliers @ Oklahoma City Thunder,10.5
2026-02-22,Isaiah Hartenstein,Cleveland Cavaliers @ Oklahoma City Thunder,9.5
2026-02-22,Luguentz Dort,Cleveland Cavaliers @ Oklahoma City Thunder,9.5
2026-02-22,Jaylon Tyson,Cleveland Cavaliers @ Oklahoma City Thunder,9.5
2026-02-22,Dennis Schroder,Cleveland Cavaliers @ Oklahoma City Thunder,7.5
2026-02-22,Dean Wade,Cleveland Cavaliers @ Oklahoma City Thunder,5.5
2026-02-22,Jalen Johnson,Brooklyn Nets @ Atlanta Hawks,24.5
2026-02-22,Michael Porter Jr,Brooklyn Nets @ Atlanta Hawks,23.5
2026-02-22,Nickeil Alexander-Walker,Brooklyn Nets @ Atlanta Hawks,19.5
2026-02-22,C.J. McCollum,Brooklyn Nets @ Atlanta Hawks,17.5
2026-02-22,Onyeka Okongwu,Brooklyn Nets @ Atlanta Hawks,15.5
2026-02-22,Dyson Daniels,Brooklyn Nets @ Atlanta Hawks,11.5
2026-02-22,Noah Clowney,Brooklyn Nets @ Atlanta Hawks,11.5
2026-02-22,Egor Demin,Brooklyn Nets @ Atlanta Hawks,10.5
2026-02-22,Nolan Traore,Brooklyn Nets @ Atlanta Hawks,10.5
2026-02-22,Nicolas Claxton,Brooklyn Nets @ Atlanta Hawks,10.5
2026-02-22,Day'Ron Sharpe,Brooklyn Nets @ Atlanta Hawks,9.5
2026-02-22,Danny Wolf,Brooklyn Nets @ Atlanta Hawks,9.5
2026-02-22,Zaccharie Risacher,Brooklyn Nets @ Atlanta Hawks,9.5
2026-02-22,Corey Kispert,Brooklyn Nets @ Atlanta Hawks,8.5
2026-02-22,Nikola Jokic,Denver Nuggets @ Golden State Warriors,29.5
2026-02-22,Jamal Murray,Denver Nuggets @ Golden State Warriors,23.5
2026-02-22,Brandin Podziemski,Denver Nuggets @ Golden State Warriors,14.5
2026-02-22,De'Anthony Melton,Denver Nuggets @ Golden State Warriors,14.5
2026-02-22,Moses Moody,Denver Nuggets @ Golden State Warriors,13.5
2026-02-22,Julian Strawther,Denver Nuggets @ Golden State Warriors,12.5
2026-02-22,Kristaps Porzingis,Denver Nuggets @ Golden State Warriors,12.5
2026-02-22,Gui Santos,Denver Nuggets @ Golden State Warriors,11.5
2026-02-22,Cameron Johnson,Denver Nuggets @ Golden State Warriors,11.5
2026-02-22,Tim Hardaway Jr,Denver Nuggets @ Golden State Warriors,11.5
2026-02-22,Christian Braun,Denver Nuggets @ Golden State Warriors,11.5
2026-02-22,Pat Spencer,Denver Nuggets @ Golden State Warriors,11.5
2026-02-22,Al Horford,Denver Nuggets @ Golden State Warriors,8.5
2026-02-22,Draymond Green,Denver Nuggets @ Golden State Warriors,8.5
2026-02-22,Jonas Valanciunas,Denver Nuggets @ Golden State Warriors,7.5
2026-02-22,Brandon Ingram,Toronto Raptors @ Milwaukee Bucks,24.5
2026-02-22,R.J. Barrett,Toronto Raptors @ Milwaukee Bucks,18.5
2026-02-22,Ryan Rollins,Toronto Raptors @ Milwaukee Bucks,18.5
2026-02-22,Kevin Porter Jr.,Toronto Raptors @ Milwaukee Bucks,17.5
2026-02-22,Immanuel Quickley,Toronto Raptors @ Milwaukee Bucks,17.5
2026-02-22,Cam Thomas,Toronto Raptors @ Milwaukee Bucks,15.5
2026-02-22,Bobby Portis,Toronto Raptors @ Milwaukee Bucks,13.5
2026-02-22,Kyle Kuzma,Toronto Raptors @ Milwaukee Bucks,12.5
2026-02-22,Myles Turner,Toronto Raptors @ Milwaukee Bucks,11.5
2026-02-22,Collin Murray-Boyles,Toronto Raptors @ Milwaukee Bucks,9.5
2026-02-22,A.J. Green,Toronto Raptors @ Milwaukee Bucks,9.5
2026-02-22,Ja'Kobe Walter,Toronto Raptors @ Milwaukee Bucks,9.5
2026-02-22,Jakob Poeltl,Toronto Raptors @ Milwaukee Bucks,6.5
2026-02-22,Jamal Shead,Toronto Raptors @ Milwaukee Bucks,6.5
2026-02-22,Naji Marshall,Dallas Mavericks @ Indiana Pacers,18.5
2026-02-22,P.J. Washington,Dallas Mavericks @ Indiana Pacers,16.5
2026-02-22,Max Christie,Dallas Mavericks @ Indiana Pacers,15.5
2026-02-22,Klay Thompson,Dallas Mavericks @ Indiana Pacers,12.5
2026-02-22,Khris Middleton,Dallas Mavericks @ Indiana Pacers,12.5
2026-02-22,Daniel Gafford,Dallas Mavericks @ Indiana Pacers,8.5
2026-02-22,Brandon Miller,Charlotte Hornets @ Washington Wizards,24.5
2026-02-22,LaMelo Ball,Charlotte Hornets @ Washington Wizards,20.5
2026-02-22,Kon Knueppel,Charlotte Hornets @ Washington Wizards,20.5
2026-02-22,Tre Johnson,Charlotte Hornets @ Washington Wizards,12.5
2026-02-22,Kyshawn George,Charlotte Hornets @ Washington Wizards,11.5
2026-02-22,Grant Williams,Charlotte Hornets @ Washington Wizards,11.5
2026-02-22,Bilal Coulibaly,Charlotte Hornets @ Washington Wizards,10.5
2026-02-22,Carlton Carrington,Charlotte Hornets @ Washington Wizards,9.5
2026-02-22,Ryan Kalkbrenner,Charlotte Hornets @ Washington Wizards,9.5
2026-02-22,Tidjane Salaun,Charlotte Hornets @ Washington Wizards,5.5
2026-02-22,Sion James,Charlotte Hornets @ Washington Wizards,5.5
2026-02-22,Luka Doncic,Boston Celtics @ Los Angeles Lakers,30.5
2026-02-22,Jaylen Brown,Boston Celtics @ Los Angeles Lakers,28.5
2026-02-22,Austin Reaves,Boston Celtics @ Los Angeles Lakers,21.5
2026-02-22,LeBron James,Boston Celtics @ Los Angeles Lakers,19.5
2026-02-22,Payton Pritchard,Boston Celtics @ Los Angeles Lakers,17.5
2026-02-22,Derrick White,Boston Celtics @ Los Angeles Lakers,17.5
2026-02-22,Nikola Vucevic,Boston Celtics @ Los Angeles Lakers,11.5
2026-02-22,Deandre Ayton,Boston Celtics @ Los Angeles Lakers,10.5
2026-02-22,Sam Hauser,Boston Celtics @ Los Angeles Lakers,9.5
2026-02-22,Rui Hachimura,Boston Celtics @ Los Angeles Lakers,8.5
2026-02-22,Luke Kennard,Boston Celtics @ Los Angeles Lakers,7.5
2026-02-22,Marcus Smart,Boston Celtics @ Los Angeles Lakers,7.5
2026-02-22,Baylor Scheierman,Boston Celtics @ Los Angeles Lakers,6.5
2026-02-22,Anthony Edwards,Philadelphia 76ers @ Minnesota Timberwolves,29.5
2026-02-22,Tyrese Maxey,Philadelphia 76ers @ Minnesota Timberwolves,28.5
2026-02-22,Joel Embiid,Philadelphia 76ers @ Minnesota Timberwolves,26.5
2026-02-22,Julius Randle,Philadelphia 76ers @ Minnesota Timberwolves,21.5
2026-02-22,Naz Reid,Philadelphia 76ers @ Minnesota Timberwolves,16.5
2026-02-22,Kelly Oubre Jr,Philadelphia 76ers @ Minnesota Timberwolves,15.5
2026-02-22,VJ Edgecombe,Philadelphia 76ers @ Minnesota Timberwolves,15.5
2026-02-22,Jaden McDaniels,Philadelphia 76ers @ Minnesota Timberwolves,13.5
2026-02-22,Ayo Dosunmu,Philadelphia 76ers @ Minnesota Timberwolves,12.5
2026-02-22,Donte DiVincenzo,Philadelphia 76ers @ Minnesota Timberwolves,9.5
2026-02-22,Dominick Barlow,Philadelphia 76ers @ Minnesota Timberwolves,8.5
2026-02-22,Joan Beringer,Philadelphia 76ers @ Minnesota Timberwolves,7.5
2026-02-22,Jalen Brunson,New York Knicks @ Chicago Bulls,26.5
2026-02-22,Karl-Anthony Towns,New York Knicks @ Chicago Bulls,19.5
2026-02-22,OG Anunoby,New York Knicks @ Chicago Bulls,16.5
2026-02-22,Matas Buzelis,New York Knicks @ Chicago Bulls,15.5
2026-02-22,Mikal Bridges,New York Knicks @ Chicago Bulls,15.5
2026-02-22,Josh Giddey,New York Knicks @ Chicago Bulls,14.5
2026-02-22,Josh Hart,New York Knicks @ Chicago Bulls,11.5
2026-02-22,Jalen Smith,New York Knicks @ Chicago Bulls,11.5
2026-02-22,Guerschon Yabusele,New York Knicks @ Chicago Bulls,8.5
2026-02-22,Isaac Okoro,New York Knicks @ Chicago Bulls,8.5
2026-02-22,Deni Avdija,Portland Trail Blazers @ Phoenix Suns,21.5
2026-02-22,Collin Gillespie,Portland Trail Blazers @ Phoenix Suns,17.5
2026-02-22,Jerami Grant,Portland Trail Blazers @ Phoenix Suns,17.5
2026-02-22,Jrue Holiday,Portland Trail Blazers @ Phoenix Suns,16.5
2026-02-22,Scoot Henderson,Portland Trail Blazers @ Phoenix Suns,12.5
2026-02-22,Toumani Camara,Portland Trail Blazers @ Phoenix Suns,12.5
2026-02-22,Royce O'Neale,Portland Trail Blazers @ Phoenix Suns,12.5
2026-02-22,Donovan Clingan,Portland Trail Blazers @ Phoenix Suns,12.5
2026-02-22,Vit Krejci,Portland Trail Blazers @ Phoenix Suns,8.5
2026-02-22,Kawhi Leonard,Orlando Magic @ Los Angeles Clippers,29.5
2026-02-22,Paolo Banchero,Orlando Magic @ Los Angeles Clippers,21.5
2026-02-22,Desmond Bane,Orlando Magic @ Los Angeles Clippers,17.5
2026-02-22,Anthony Black,Orlando Magic @ Los Angeles Clippers,15.5
2026-02-22,Jalen Suggs,Orlando Magic @ Los Angeles Clippers,12.5
2026-02-22,Brook Lopez,Orlando Magic @ Los Angeles Clippers,12.5
2026-02-22,Derrick Jones,Orlando Magic @ Los Angeles Clippers,12.5
2026-02-22,Wendell Carter Jr,Orlando Magic @ Los Angeles Clippers,9.5
2026-02-22,Kris Dunn,Orlando Magic @ Los Angeles Clippers,8.5
2026-02-23,Cade Cunningham,San Antonio Spurs @ Detroit Pistons,27.5
2026-02-23,Victor Wembanyama,San Antonio Spurs @ Detroit Pistons,24.5
2026-02-23,Jalen Duren,San Antonio Spurs @ Detroit Pistons,17.5
2026-02-23,De'Aaron Fox,San Antonio Spurs @ Detroit Pistons,16.5
2026-02-23,Stephon Castle,San Antonio Spurs @ Detroit Pistons,14.5
2026-02-23,Tobias Harris,San Antonio Spurs @ Detroit Pistons,13.5
2026-02-23,Devin Vassell,San Antonio Spurs @ Detroit Pistons,11.5
2026-02-23,Duncan Robinson,San Antonio Spurs @ Detroit Pistons,10.5
2026-02-23,Ausar Thompson,San Antonio Spurs @ Detroit Pistons,8.5
2026-02-23,Julian Champagnie,San Antonio Spurs @ Detroit Pistons,7.5
2026-02-23,Ty Jerome,Sacramento Kings @ Memphis Grizzlies,18.5
2026-02-23,Keegan Murray,Sacramento Kings @ Memphis Grizzlies,16.5
2026-02-23,DeMar DeRozan,Sacramento Kings @ Memphis Grizzlies,16.5
2026-02-23,G.G. Jackson,Sacramento Kings @ Memphis Grizzlies,15.5
2026-02-23,Maxime Raynaud,Sacramento Kings @ Memphis Grizzlies,15.5
2026-02-23,Jaylen Wells,Sacramento Kings @ Memphis Grizzlies,14.5
2026-02-23,Malik Monk,Sacramento Kings @ Memphis Grizzlies,13.5
2026-02-23,Russell Westbrook,Sacramento Kings @ Memphis Grizzlies,11.5
2026-02-23,Nique Clifford,Sacramento Kings @ Memphis Grizzlies,10.5
2026-02-23,Walter Clayton Jr.,Sacramento Kings @ Memphis Grizzlies,10.5
2026-02-23,Cam Spencer,Sacramento Kings @ Memphis Grizzlies,9.5
2026-02-23,Taylor Hendricks,Sacramento Kings @ Memphis Grizzlies,8.5
2026-02-23,Precious Achiuwa,Sacramento Kings @ Memphis Grizzlies,7.5
2026-02-23,Kevin Durant,Utah Jazz @ Houston Rockets,25.5
2026-02-23,Alperen Sengun,Utah Jazz @ Houston Rockets,19.5
2026-02-23,Lauri Markkanen,Utah Jazz @ Houston Rockets,18.5
2026-02-23,Amen Thompson,Utah Jazz @ Houston Rockets,15.5
2026-02-23,Jabari Smith Jr,Utah Jazz @ Houston Rockets,15.5
2026-02-23,Keyonte George,Utah Jazz @ Houston Rockets,14.5
2026-02-23,Tari Eason,Utah Jazz @ Houston Rockets,14.5
2026-02-23,Ace Bailey,Utah Jazz @ Houston Rockets,13.5
2026-02-23,Brice Sensabaugh,Utah Jazz @ Houston Rockets,13.5
2026-02-23,Kyle Filipowski,Utah Jazz @ Houston Rockets,12.5
2026-02-23,Reed Sheppard,Utah Jazz @ Houston Rockets,12.5
2026-02-23,Cody Williams,Utah Jazz @ Houston Rockets,6.5
2026-02-24,Tyrese Maxey,Philadelphia 76ers @ Indiana Pacers,30.5
2026-02-24,Joel Embiid,Philadelphia 76ers @ Indiana Pacers,27.5
2026-02-24,Jarace Walker,Philadelphia 76ers @ Indiana Pacers,17.5
2026-02-24,Kelly Oubre Jr,Philadelphia 76ers @ Indiana Pacers,16.5
2026-02-24,Andrew Nembhard,Philadelphia 76ers @ Indiana Pacers,16.5
2026-02-24,VJ Edgecombe,Philadelphia 76ers @ Indiana Pacers,16.5
2026-02-24,Quentin Grimes,Philadelphia 76ers @ Indiana Pacers,11.5
2026-02-24,Jay Huff,Philadelphia 76ers @ Indiana Pacers,10.5
2026-02-24,Dominick Barlow,Philadelphia 76ers @ Indiana Pacers,9.5
2026-02-24,Kam Jones,Philadelphia 76ers @ Indiana Pacers,8.5
2026-02-24,Ben Sheppard,Philadelphia 76ers @ Indiana Pacers,7.5
2026-02-24,Jalen Johnson,Washington Wizards @ Atlanta Hawks,23.5
2026-02-24,Nickeil Alexander-Walker,Washington Wizards @ Atlanta Hawks,18.5
2026-02-24,C.J. McCollum,Washington Wizards @ Atlanta Hawks,18.5
2026-02-24,Onyeka Okongwu,Washington Wizards @ Atlanta Hawks,14.5
2026-02-24,Tristan Vukcevic,Washington Wizards @ Atlanta Hawks,12.5
2026-02-24,Tre Johnson,Washington Wizards @ Atlanta Hawks,11.5
2026-02-24,Kyshawn George,Washington Wizards @ Atlanta Hawks,10.5
2026-02-24,Dyson Daniels,Washington Wizards @ Atlanta Hawks,10.5
2026-02-24,Will Riley,Washington Wizards @ Atlanta Hawks,10.5
2026-02-24,Carlton Carrington,Washington Wizards @ Atlanta Hawks,10.5
2026-02-24,Bilal Coulibaly,Washington Wizards @ Atlanta Hawks,9.5
2026-02-24,Jonathan Kuminga,Washington Wizards @ Atlanta Hawks,9.5
2026-02-24,Jock Landale,Washington Wizards @ Atlanta Hawks,9.5
2026-02-24,Michael Porter Jr,Dallas Mavericks @ Brooklyn Nets,23.5
2026-02-24,Naji Marshall,Dallas Mavericks @ Brooklyn Nets,17.5
2026-02-24,P.J. Washington,Dallas Mavericks @ Brooklyn Nets,15.5
2026-02-24,Khris Middleton,Dallas Mavericks @ Brooklyn Nets,14.5
2026-02-24,Max Christie,Dallas Mavericks @ Brooklyn Nets,14.5
2026-02-24,Brandon Williams,Dallas Mavericks @ Brooklyn Nets,13.5
2026-02-24,Noah Clowney,Dallas Mavericks @ Brooklyn Nets,12.5
2026-02-24,Nicolas Claxton,Dallas Mavericks @ Brooklyn Nets,11.5
2026-02-24,Nolan Traore,Dallas Mavericks @ Brooklyn Nets,11.5
2026-02-24,Egor Demin,Dallas Mavericks @ Brooklyn Nets,11.5
2026-02-24,Klay Thompson,Dallas Mavericks @ Brooklyn Nets,10.5
2026-02-24,Day'Ron Sharpe,Dallas Mavericks @ Brooklyn Nets,8.5
2026-02-24,Danny Wolf,Dallas Mavericks @ Brooklyn Nets,8.5
2026-02-24,Daniel Gafford,Dallas Mavericks @ Brooklyn Nets,8.5
2026-02-24,Brandon Miller,Charlotte Hornets @ Chicago Bulls,21.5
2026-02-24,LaMelo Ball,Charlotte Hornets @ Chicago Bulls,20.5
2026-02-24,Kon Knueppel,Charlotte Hornets @ Chicago Bulls,17.5
2026-02-24,Miles Bridges,Charlotte Hornets @ Chicago Bulls,15.5
2026-02-24,Matas Buzelis,Charlotte Hornets @ Chicago Bulls,15.5
2026-02-24,Josh Giddey,Charlotte Hornets @ Chicago Bulls,15.5
2026-02-24,Coby White,Charlotte Hornets @ Chicago Bulls,12.5
2026-02-24,Jalen Smith,Charlotte Hornets @ Chicago Bulls,11.5
2026-02-24,Isaac Okoro,Charlotte Hornets @ Chicago Bulls,10.5
2026-02-24,Guerschon Yabusele,Charlotte Hornets @ Chicago Bulls,10.5
2026-02-24,Tre Jones,Charlotte Hornets @ Chicago Bulls,9.5
2026-02-24,Moussa Diabate,Charlotte Hornets @ Chicago Bulls,9.5
2026-02-24,Nick Richards,Charlotte Hornets @ Chicago Bulls,7.5
